Email,Label,is_phishing_verdict,risk_level,explanation
3614,1,False,Low,"The email appears to be an internal communication regarding a technical issue with a gas meter, containing multiple replies and forwards. It lacks any external links or requests for personal information, and the subject line and content suggest a legitimate business inquiry."
13365,1,False,Low,"The email appears to be an advertisement or informational excerpt related to an academic publication. It contains a professional email address (info@garland.com) and details about a book, suggesting a legitimate purpose rather than a malicious intent."
5968,1,False,Low,"Appears to be a legitimate announcement for a linguistics journal. Contains a verifiable editor and contact information (email address and website), and the call for papers is consistent with academic publishing practices. The website domain (uhu.es) is associated with a known university."
12599,0,True,High,"Extremely generic and sensationalist subject line ('Accept Credit Cards - Everyone Approved'), coupled with the blatant claim 'NO CREDIT CHECKS' and a short, abrupt message, are strong indicators of a phishing attempt likely aimed at soliciting financial information or directing users to a malicious website."
4983,0,True,High,"The email promises unrealistically high returns (10-30% monthly) in Forex trading, a common tactic used in investment scams. It uses vague language and a sense of urgency to entice recipients. The 'Remove' instructions are also a red flag, designed to discourage recipients from unsubscribing and potentially trap them in a mailing list."
1467,1,False,Low,"This appears to be a forwarded, philosophical musing or humorous observation. It lacks any malicious intent, requests for information, or suspicious links. The tone is conversational and the content is abstract, not indicative of a phishing attempt."
16147,0,True,High,"Unsolicited commercial email offering bulk email services with unrealistic pricing and a 'free million' promotion. Contains a suspicious email address (yahoo.com) and a generic 'for deletion' disclaimer, suggesting an attempt to evade spam filters. The inclusion of a Linux Users' Group footer is likely a deceptive tactic to appear legitimate."
3774,1,False,Low,Appears to be an archived program for an academic workshop. Lacks any suspicious links or requests for personal information; the content is consistent with a conference schedule.
2743,0,True,High,"Suspicious domain ('delphinium.moziyu.com'), unprofessional language ('you are important to me!', 'cheapsoft'), and unrealistic offer of discounted software are strong phishing indicators. The sender's name and company ('rosanne sargent', 'duct-soft') are likely fabricated."
4741,1,False,Low,"Appears to be an internal communication regarding a potential hire, with a reference to a colleague and a phone number. The date (2001) suggests it's an older email, reducing the immediate risk, but verifying the sender's identity would be prudent."
16272,1,False,Low,"Appears to be a legitimate technical discussion and software distribution related to ALSA and RPM packages, originating from a known mailing list (RPM-List) with a verifiable maintainer (Matthias Saou). The provided links point to a public RPM repository (freshrpms.net), and the email contains a standard mailing list signature and disclaimers."
14242,1,False,Low,"This appears to be an internal company memo regarding financial adjustments, containing specific details about budget allocations and personnel. The email addresses are Enron-related and the content aligns with typical business communication. Absence of suspicious links or requests further supports its legitimacy."
2325,1,False,Low,Technical discussion on a public mailing list regarding RPM package management issues. Contains a verifiable signature block with contact details and a standard mailing list administrative link. The content is focused on troubleshooting and lacks any suspicious requests or urgency.
7479,0,True,High,"The email contains nonsensical text and phrases interspersed with keywords related to pharmaceuticals, strongly suggesting a phishing attempt to lure users to a malicious website."
17581,1,False,Low,"Appears to be an internal company communication regarding benefit meetings, with a structured schedule and location details. Lacks suspicious links or requests for personal information."
16414,1,False,Low,"Appears to be a snippet from a technical discussion or mailing list, containing a standard mailing list administrative link. The content is unusual but doesn't exhibit typical phishing characteristics like requests for personal information or urgent action."
14557,1,False,Low,"This appears to be a legitimate news article distributed via a Yahoo! Groups mailing list. While the content is unusual, it doesn't exhibit typical phishing characteristics like requests for personal information or suspicious links directly related to financial transactions. The included Yahoo! Groups link is consistent with the distribution method."
1426,0,True,High,"The email contains numerous grammatical errors, unusual character insertions, and promotes an illicit product (sexual enhancement) with unrealistic claims and a suspicious link, all indicative of a phishing attempt."
3976,0,False,Low,"The email promotes a legitimate-sounding service (PC repairs) and includes a link to a website. While unsolicited, the offer itself isn't inherently malicious, and the domain appears to be a real, albeit potentially outdated, website."
3605,0,True,High,"The email uses sensationalist and hyperbolic language ('alter your life history!', 'enlarge sex drive') and promotes a product with unrealistic claims, which are common tactics in phishing and spam campaigns."
963,1,False,Low,This is a news report detailing a tragic accident and subsequent investigation. It does not contain elements of phishing or malicious intent.
8332,0,True,High,"The email promotes pharmaceuticals with vague claims and a suspicious, shortened URL (jkm6.wc.icyigloo.com), indicative of a phishing attempt to harvest financial or personal information. The nonsensical concluding sentence further suggests malicious intent."
3818,0,True,High,"The email contains a nonsensical string of words interspersed with a suspicious offer for prescription medication without a prescription, a common tactic used in phishing scams to lure victims."
11953,1,True,Medium,"The email discusses 'deals' and references specific numbers (131054 & 131048) in a context that suggests financial transactions, which is a common tactic used in business email compromise (BEC) phishing attacks. The urgency and mention of a lack of response from another party ('gary') are also red flags."
18096,1,False,Low,"This appears to be a legitimate email within the Irish Linux Users' Group mailing list. It contains a PGP signature, a standard signature block, and references to mailing list software. The content is technical and conversational, consistent with a user discussion."
16606,1,False,Low,"The email appears to be a legitimate discussion thread regarding linguistic curiosities. It lacks any suspicious links, requests for personal information, or urgent calls to action characteristic of phishing attempts. The content is academic and conversational."
12022,0,True,High,"The email contains suspicious URLs (pmedbadbu.info), a generic and alarming subject line related to pharmaceuticals, and a nonsensical list of names, all indicative of a phishing attempt likely aimed at distributing malware or stealing personal information."
10141,0,True,Medium,"The email uses sensational language ('Genuine Log Home in Your Future!') and a generic sales pitch. The 'unsubscribe' email address uses a free Yahoo.com account, which is atypical for legitimate businesses and raises suspicion."
7208,1,True,Medium,"The email uses vague language ('allocation of capital'), a sense of urgency ('let's have this meeting today/tonight'), and a generic signature from a Blackberry device, which are common phishing tactics to pressure recipients into action or reveal information. The lack of a clear subject and sender context also raises suspicion."
7431,0,True,Medium,"The email promotes domain registration at a suspiciously low price, a common tactic in phishing campaigns. While it includes an opt-out link, the domain 'centralremovalservice.com' appears unrelated to the purported sender 'Affordable Domains' and is likely a phishing element to harvest email addresses."
8659,0,True,High,"Uses sensationalist claims ('look 20 years younger', 'lose weight while you sleep'), references Oprah and CNBC to create false legitimacy, provides an unusual opt-out instruction involving copying and pasting a link to a suspicious domain ('infodele.com'), and includes a generic, unverifiable sender address with a Las Vegas return address."
18007,0,True,High,"The email promotes a product with unrealistic claims of rapid wealth generation, uses aggressive marketing tactics (urgent deadlines, testimonials), and requests personal financial information (credit card details) through a potentially unsecured channel. The 'removal from email list' link is also a common phishing tactic."
11800,1,False,Low,"Appears to be a legitimate announcement regarding a linguistic institute, with verifiable links to university websites and a clear contact person with a university email address and phone number. The language and tone are consistent with academic communications."
871,1,False,Low,"Appears to be an internal communication regarding board of directors (BOD) agenda deadlines, containing procedural instructions and a template. Lacks suspicious links or requests for sensitive information; the tone is professional and consistent with internal organizational communication."
13629,1,False,Low,"Appears to be a legitimate internal communication regarding a project scope and research, using familiar terminology and referencing existing documents ('scope vince wrote up'). Lacks typical phishing indicators like urgent requests or suspicious links."
12885,1,False,Low,Appears to be a legitimate job posting circulated via a mailing list. Contains a verifiable email address (kevin@suberic.net) and a standard mailing list signature block. The language is informal but consistent with a technical communication.
4606,0,True,High,"The email uses sensationalist language ('STOP PAYING!', 'FREE PASSWORDS!', 'MEGA-sites') and promises unrealistic benefits, a common tactic in phishing attempts to lure victims."
5208,0,True,High,"The email promotes the sale of massive email lists, which is a clear indicator of spam and potential phishing activity. It uses aggressive sales tactics, unrealistic promises of wealth, and requests sensitive financial information (credit card details) via fax, a highly unusual and insecure method. The language is overly promotional and lacks legitimacy."
18122,1,False,Low,"The email appears to be an announcement for an academic conference. It contains a legitimate-looking email address (eliane@cle.unicamp.br) associated with a known university (UNICAMP), a homepage URL, and detailed information about the conference, including speakers, topics, and organizing institutions. While the formatting is dated, there are no immediate red flags indicative of phishing."
4802,1,False,Low,"This appears to be a legitimate technical discussion on a mailing list regarding Linux and older hardware. It contains a standard signature block with contact information and a mailing list administrative link, and lacks any suspicious requests or urgent language."
12226,1,False,Low,"Appears to be a genuine inquiry on a specialized topic (South Slavic phonology) posted to a mailing list, with a seemingly legitimate email address associated with Boston College. Lacks typical phishing indicators like urgency or requests for personal information."
6838,1,False,Low,"Appears to be a genuine internal recognition email, lacking typical phishing indicators like urgent requests or suspicious links. The content focuses on professional accomplishments and lacks any malicious intent."
960,0,True,Medium,"The email uses aggressive sales language ('SAVE you $$$ Money!', 'up to 80% Less'), contains excessive punctuation and capitalization, and includes a generic opt-out link that could lead to a malicious site. The repeated 'DeathToSpamDeathToSpamDeathToSpam' is a common tactic to evade spam filters, further raising suspicion."
779,1,False,Low,"Appears to be an internal email chain regarding a presentation, with multiple recipients and a clear subject line indicating revisions. The forwarding information and multiple revisions suggest a legitimate workflow."
8679,1,False,Low,The text is a satirical news digest (NTK) and doesn't exhibit characteristics of phishing attempts. It contains disclaimers and subscription information typical of legitimate newsletters.
8120,0,True,High,"The email promotes prescription drugs without requiring a prescription or consultation, uses unprofessional language and formatting (e.g., unusual character usage, inconsistent capitalization), and offers suspiciously low prices. The 'Unsubscribe' link contains a random string of characters, indicating a potential malicious redirect."
2322,1,False,Low,"The email body is empty, which is unusual but not inherently indicative of phishing. It's more likely an error or a placeholder."
6573,1,True,Medium,"The email exhibits unusual phrasing and urgency ('rapidly eluding us', 'without delay', 'asap'), vague duties, and a request for information about unavailable tasks, suggesting an attempt to elicit sensitive information or manipulate the recipient. The mention of hurricane season and housing arrangements adds to the suspicious nature."
2660,1,False,Low,"Appears to be an internal business communication regarding a contract modification, including multiple recipients and a clear chain of forwarding. The content discusses financial implications and requires verification, which is consistent with legitimate business practices. The email lacks suspicious links or requests for personal information."
4771,1,True,Medium,"The email contains a suspicious URL redirecting to an unknown domain ('newsisfree.com') and the content appears unrelated to a typical email, suggesting a potential attempt to lure users to a malicious website."
11429,0,True,Medium,"The email uses aggressive promotional language ('so billig wie noch nie') and directs the user to an external website with a generic URL structure. While not overtly malicious, the unsolicited nature and promotional tone raise suspicion."
14198,0,True,High,"The email advertises the sale of prescription drugs without a valid license, uses unprofessional and informal language ('hi paliourg'), and includes a suspicious link (agelessliving.biz) likely leading to a fraudulent website. The claims of compliance with international law regarding controlled drugs are highly suspect and intended to mislead."
11417,0,True,High,"Classic advance-fee fraud scheme. The email uses a false sense of urgency, promises a large sum of money, references a tragic event (plane crash) to create emotional manipulation, and requests sensitive information (phone/fax numbers). The sender's email address (netscape.net) is suspicious and doesn't align with Barclays Bank's official communication channels."
683,0,True,Medium,"The email uses generic language, promises unrealistic benefits ('future success'), and contains several typos and grammatical errors ('carefui', 'toois', 'brinq'). The link is likely to a malicious or deceptive website."
5405,0,True,Medium,"Unsolicited email promoting software at a suspiciously low price, using sensationalist language ('why pay big bucks?') and a nonsensical, unrelated phrase ('you raise your voice...'). This combination suggests a deceptive attempt to lure recipients to a potentially malicious website."
16278,1,False,Low,"Appears to be a casual, informal email exchange between known individuals, containing inside jokes and references. Lacks any malicious links or requests for sensitive information."
11397,0,True,High,"The email uses a lure of free currency and investment packages, contains a suspicious IP address (209.163.187.42) instead of a legitimate domain, and promotes a high-risk investment opportunity with unrealistic profit potential, all indicative of a phishing scam."
18154,1,False,Medium,"While the email contains aggressive and unprofessional language, it appears to be a disgruntled internal communication or a public venting of frustrations regarding a specific individual (Dave Winer) and a technical topic (RSS). The presence of a mailing list address (zaphod@egroups.com) and discussion of technical specifications suggests a legitimate, albeit hostile, context. However, the extreme tone and potentially defamatory content raise concerns about potential misuse or manipulation, warranting a medium risk level."
17369,1,False,Low,"The email contains a URL to a LiveJournal post, which is a legitimate platform. The lack of a sender and date doesn't inherently indicate malicious intent, and the URL itself doesn't appear suspicious."
2153,1,False,Low,"Legitimate technical discussion on a mailing list regarding hardware compatibility. Contains a verifiable signature block and a standard mailing list administrative link, lacking any suspicious requests or urgency."
