Email,Label,is_phishing_verdict,risk_level,explanation
576,1,True,High,"[Vote: 2 Phish / 1 Safe | Winning Logic: Social Engineering Expert] The email consists solely of the word ""empty"". This represents a highly suspicious situation. The absence of any content whatsoever is a deliberate attempt to bypass the recipient's initial skepticism. Phishing emails often start with seemingly innocuous messages to lure the victim into clicking a link or opening an attachment. The emptiness itself is a manipulation tactic – it creates a void that the recipient is compelled to fill with a potentially harmful action. The lack of context, sender information, or any discernible purpose is a strong indicator of a phishing attempt designed to test the recipient's curiosity or willingness to investigate."
15061,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email exhibits several concerning characteristics that warrant a high-risk assessment. Firstly, it presents a unsolicited investment opportunity with a significant sum ($50,000) and a long-term duration (30 years), which is unusual for a casual investment recommendation. Secondly, the email uses overly friendly and persuasive language ('look at', 'best at this time', 'talk to you soon') attempting to build rapport and encourage action. Thirdly, the inclusion of specific bond names and ratings, while seemingly providing information, is a common tactic to appear legitimate. Fourthly, the request to 'call me with any questions' is a classic phishing technique to engage the recipient and gather personal information. The lack of a verifiable sender address and the overall tone of urgency and opportunity create a strong suspicion of malicious intent. While the email contains some financial details, the combination of these factors strongly suggests a phishing attempt."
17179,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email exhibits several strong indicators of a phishing attempt. Firstly, the subject line and opening statement immediately promise unrealistic weight loss results ('lose 19 %', 'powerful weightloss'). This is a classic tactic to generate immediate interest and bypass critical thinking. Secondly, the email uses overly enthusiastic and hyperbolic language ('most powerful', 'up to 300 %') which is a common characteristic of fraudulent schemes. Thirdly, the URL (www.baby33.com) is highly suspicious. It's a short, generic domain name with no clear association with a reputable weight loss company. The use of 'http://' instead of 'https://' further raises concerns, as HTTPS provides encryption and security. The inclusion of a money-back guarantee is a common tactic to build trust and encourage action. The email also lacks any legitimate branding or contact information for a credible company. The email attempts to manipulate the recipient by exploiting their desire for weight loss and offering a seemingly too-good-to-be-true solution."
2638,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email contains a shortened, potentially malicious URL ('lagrasta ' s'). This is a common tactic used in phishing attacks to disguise the true destination of a link. The lack of context, sender information, and any legitimate business justification raises significant suspicion. While the phrase 'let's go to dinner' is benign on its own, combined with the suspicious URL, it strongly suggests a phishing attempt. The brevity and lack of detail are also red flags."
7934,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email exhibits numerous characteristics indicative of a phishing attempt. Firstly, the text is overwhelmingly filled with nonsensical, unrelated words and phrases – a classic tactic to overwhelm the recipient and make it difficult to discern a legitimate message. Secondly, the inclusion of numerous, unrelated brand names (Fujitsu, Dell, etc.) is a common technique to appear credible and distract from the core fraudulent intent. Thirdly, the email lacks any identifiable sender information or context beyond the bizarre, disjointed text. The sheer volume of irrelevant content, combined with the lack of a clear purpose, strongly suggests a deliberate attempt to deceive the recipient. The email is designed to appear as a legitimate communication but is ultimately a sophisticated social engineering attack."
4126,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email consists solely of the text ""empty"". This represents a completely blank email. While a blank email *could* be a deliberate attempt to bypass spam filters or to observe recipient behavior, it also represents a significant lack of information. The absence of any sender details, subject line, or content makes it impossible to determine its origin or purpose. It lacks any technical indicators that would suggest malicious intent. It is highly unusual for an email to be completely empty, and this raises a significant level of suspicion. The lack of any identifiable information makes it a prime candidate for a phishing attempt, as the attacker could easily claim it was sent by a legitimate source."
2372,0,True,High,"[Vote: 2 Phish / 0 Safe | Winning Logic: Social Engineering Expert] This email exhibits multiple strong indicators of a phishing attempt. The primary concern is the aggressive sales pitch promoting a massive email directory with a highly discounted price ($79 vs. $199). The language is overly enthusiastic and uses manipulative tactics like creating a sense of urgency ('This month only'). The inclusion of a fax number and a form requesting credit card details is highly suspicious and a common tactic in phishing scams. The email also contains numerous spelling errors and grammatical inconsistencies, which are often present in fraudulent communications. The offer of '100 million + addresses' is an unrealistic claim and a red flag. The instruction to 'NOT SEND A REPLY TO THIS EMAIL ADDRESS' is a classic phishing technique to avoid direct scrutiny. The inclusion of a Yahoo email address for removal from the database is also suspect, as legitimate companies typically use their own domain for such purposes. The overall presentation is designed to bypass critical thinking and pressure the recipient into immediate action. The use of excessive capitalization and exclamation points further contributes to the manipulative tone."
12652,1,False,Low,"[Vote: 0 Phish / 2 Safe | Winning Logic: Social Engineering Expert] The email presents a standard academic job posting. While it includes a direct email address, it lacks the typical urgency, pressure, or unusual requests associated with phishing attempts. The offer of a salary and benefits is consistent with a legitimate academic position. The inclusion of 'women and minorities are encouraged to apply' is a standard diversity statement. The email utilizes professional language and a formal tone. There are no suspicious links or requests for sensitive information. The mention of a specific university and research focus adds to the legitimacy."
11904,0,True,High,"[Vote: 2 Phish / 0 Safe | Winning Logic: Social Engineering Expert] This email exhibits multiple strong indicators of a phishing attempt. The language is excessively enthusiastic and hyperbolic ('luv our gold range', 'be a pop idol', 'watch ¡ ¯ s palace'), employing overly familiar and informal language ('sh , op', 'vvatch zone'). The email uses excessive exclamation marks and capitalization, a common tactic to create a sense of urgency and excitement. The offer of 'top offerings' and 'luxury goods' is highly enticing and unrealistic, designed to bypass critical thinking. The URL provided (5 f . ctc . fancythesmartest . com / toi / - - - ) is suspicious and likely a shortened, obfuscated link leading to a malicious site. The email attempts to create an emotional connection by referencing 'comfort', 'freedom', and 'gaiety', attempting to manipulate the recipient's feelings. The inclusion of numerous luxury watch brands is a classic tactic to lure victims into clicking a link and potentially providing personal information or downloading malware. The overall tone and content are inconsistent with legitimate marketing communications."
2270,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple red flags indicative of a phishing attempt. The URL 'wlndows x * p pro + office x . p pro' is a blatant misspelling and obfuscation of legitimate software names. The grammar and spelling are consistently poor, a common tactic in phishing emails. The offer of 'full report the offer is valid till december 29 th stock is limited' is overly promotional and lacks credibility. The inclusion of a phone number and email address, combined with the urgent phrasing ('stock is limited'), suggests a scam. The reference to a 'rotarian agatha aristotelian banquet' is completely nonsensical and likely added to further confuse the recipient. The instruction 'please do not reply directly to this message' is a classic phishing technique to avoid tracing the communication. The shortened URL and unusual characters in the domain name ('freedomnet.com') are highly suspicious. The email attempts to create a sense of urgency and offers a seemingly too-good-to-be-true deal, all hallmarks of a phishing scam."
16883,1,ERROR,ERROR,Failed all paths
4797,1,True,High,"[Vote: 2 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits several concerning characteristics that warrant a high-risk assessment. Firstly, the email is signed with a PGP signature, which, while adding a layer of security, doesn't inherently negate the possibility of a phishing attack. The content itself is highly argumentative and opinionated, discussing complex socioeconomic issues (wealth disparity, historical context, neofeudalism). This is a common tactic used in phishing emails to distract the recipient and lower their guard. Secondly, the email contains a lengthy, unstructured message with multiple paragraphs and a citation from Edward Gibbon, which is unusual for a business communication. Thirdly, the sender's email address (R. A. Hettinga) appears to be a randomly generated or obfuscated address, lacking a clear organizational affiliation. The inclusion of a lengthy quote and the somewhat rambling tone suggest a deliberate attempt to appear knowledgeable and authoritative, a classic social engineering technique. The mention of 'The Internet Bearer Underwriting Corporation' is also highly suspicious and likely fabricated. The overall impression is of a deliberately crafted message designed to elicit a response or click on a potentially malicious link (though none are explicitly present, the content itself is a significant red flag). The PGP signature is likely a deliberate attempt to mask the true origin of the email."
14672,1,ERROR,ERROR,Failed all paths
6723,1,True,High,"[Vote: 2 Phish / 1 Safe | Winning Logic: Network/Technical Analyst] The email exhibits several concerning characteristics that warrant a high-risk assessment. Firstly, the language is overly casual and informal ('lunch with it and credit', 'coordinate'). Secondly, the request for a 'body count' and reservation at a restaurant immediately after mentioning 'credit' raises significant suspicion, particularly when combined with the lack of a clear organizational context. The abruptness and lack of formal communication protocols are red flags. While it may appear to be a simple request, the combination of elements suggests a potential attempt to gather information or manipulate the recipient. The use of 'in my absence' is a common tactic to bypass standard approval processes. The email lacks any verifiable sender information beyond 'vince', which is not sufficient for establishing trust."
4508,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The email presents a legitimate academic invitation to a symposium. It includes a clear subject, date, location, speakers, and submission instructions. The contact information is a standard university address and fax number. There are no unusual links, requests for personal information, or attempts to create urgency. The language is formal and consistent with an academic announcement. The mention of funding is a typical detail in such events, not a manipulative tactic. The request for tonal indications on romanized forms is a reasonable requirement for a phonology discussion. The email's content and structure align with typical academic communications."
11569,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple red flags indicative of a phishing attempt. Firstly, the email utilizes a highly unusual and unprofessional tone, employing excessive exclamation marks and informal language ('do not reply to this message'). Secondly, the content is excessively verbose and rambling, detailing numerous past projects and technical specifications in a disorganized manner, likely to overwhelm and confuse the recipient. Thirdly, the inclusion of a complex, seemingly random email address ('avfs@fazekas.hu') and the request for detailed contact information immediately after the initial introduction raises suspicion. The mention of a 'marketing department' and a 'brief presentation' is a common tactic to lure victims into providing sensitive information. The email contains numerous grammatical and spelling errors, which is a hallmark of phishing emails. The reference to a 'marketplace' and 'outsourcing' further suggests a deceptive scheme. The email's structure and content are inconsistent with legitimate business communications. The URL is not provided, but the email's content strongly suggests a fraudulent intent."
12594,1,False,Low,"[Vote: 1 Phish / 2 Safe | Winning Logic: Network/Technical Analyst] The email appears to be a discussion thread within the RPM-List mailing list. It contains a standard email signature block with verifiable contact information and a link to the mailing list's website. The content discusses the shift in discussion towards apt-rpm and suggests a new list for apt-rpm users. While the subject matter is technical, there are no immediate red flags such as suspicious links, urgent requests, or unusual language. The tone is conversational but professional. The URL points to the legitimate mailing list website. The use of 'fastly' is a minor typo but doesn't indicate malicious intent."
17793,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email exhibits several concerning characteristics that warrant a high-risk assessment. Firstly, the presence of multiple URLs, including a link to sf.net and a Jabber advertisement, is a significant red flag. While the email contains a reference to a mailing list, the inclusion of these external links suggests a potential attempt to redirect the recipient to a malicious website. Secondly, the mention of 'domain registry database' and 'web harvesting' raises suspicion, as these terms are often associated with phishing campaigns. Thirdly, the informal tone and conversational style ('Okay, trafficmagnet is being access mapped off now') combined with technical jargon creates a sense of urgency and could be used to manipulate the recipient. The use of a mailing list for spam distribution is also a common tactic. Although the email includes a verifiable mailing list address, the overall combination of factors points towards a potential phishing attempt. The use of a personal name ('Steve Thomas') and a timestamp adds a layer of realism, making it more convincing. The inclusion of a PGP key is a standard practice, but doesn't negate the other suspicious elements."
11259,1,False,Low,"[Vote: 1 Phish / 2 Safe | Winning Logic: Network/Technical Analyst] The email discusses a complex coal contract involving multiple entities (ncph, ena, aig) and financial terms ($72/ton, cost-based requirements). While the subject matter is business-related, the dense technical language, multiple legal entities, and reference to a 'SPA' (Sale and Purchase Agreement) are not inherently suspicious. The sender's name, 'Ozzie Pagan', appears legitimate, and there are no direct requests for information or links to external sites. The email’s content aligns with typical corporate communications regarding contractual agreements. The mention of 'mtm treatment' (Market to Market) is a standard financial term in commodity trading, further supporting the legitimacy. The email does not exhibit any immediate red flags."
564,1,False,Medium,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The email contains a URL to MSN Photos support, which is a known advertising and tracking domain. While not overtly malicious, the inclusion of this link, combined with the user's complaint about ad servers and browser performance, raises a moderate level of suspicion. The email's content is conversational and doesn't exhibit typical phishing tactics like requests for personal information or urgent calls to action. However, the link represents a potential tracking vector and warrants caution. The mention of 'xent.com/mailman/listinfo/fork' is a standard mailing list subscription link, but its presence alongside the MSN link adds to the overall scrutiny."
13904,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email contains a URL (www.sqlcare.com) and a phone number (214) 740.0923. While the domain appears legitimate at first glance, the unsolicited nature of the email, combined with the request to reply with 'REMOVE' in the subject line, raises significant suspicion. The inclusion of a URL and phone number is a common tactic used in phishing campaigns to direct recipients to malicious websites or scam calls. The formatting (extensive use of HTML/CSS) is also a potential indicator of a crafted email designed to bypass spam filters or appear more professional. The request to remove the subject line is a classic manipulation technique. The lack of a clear sender identity and the generic content further contribute to the risk."
6771,0,True,Medium,"[Vote: 2 Phish / 1 Safe | Winning Logic: Network/Technical Analyst] The email presents a scenario that mimics a legitimate shipping notification, a common tactic in phishing attempts. While the subject line references 'Star Wars' DVDs, this is a common lure to attract attention. The message requests confirmation for shipping authorization, which could be used to harvest credentials or redirect the recipient to a fraudulent website. The lack of a verifiable sender domain and the somewhat vague wording raise concerns. The email does not contain any immediately obvious malicious links, but the request for confirmation is a key indicator of potential phishing. The use of a popular franchise like Star Wars is a common social engineering technique."
7884,1,False,Medium,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] This text is a highly speculative and somewhat paranoid exploration of the potential applications and implications of ubiquitous computing, particularly focusing on its potential use in security, disaster response, and social control. The speaker envisions a future where ubiquitous sensors and computational networks are deployed across a wide range of environments – from military bases and refugee camps to urban centers and individual homes – to manage, monitor, and potentially control human activity. The speaker’s tone is a mixture of excitement about the possibilities and concern about the potential for misuse, particularly by governments and military organizations. The speaker uses a series of evocative neologisms (e.g., ‘911.net’, ‘Terrorspace’, ‘Battlespace’) to illustrate these scenarios. The speaker’s vision is largely dystopian, highlighting the potential for surveillance, control, and the erosion of privacy. The speaker’s focus on specific applications like eldercare, K-12 education, and industrial automation suggests a pragmatic, albeit somewhat alarmist, approach to the technology’s development. The speaker’s final section, describing ‘Utopia’ and ‘Ubitopia’, suggests a desire to envision a positive future for ubiquitous computing, but this is tempered by the earlier warnings about potential misuse. The speaker’s use of military terminology and references to real-world events (e.g., 9/11, flooding, wildfires) adds a layer of realism to the scenario, while also amplifying the sense of urgency and potential threat. The speaker’s overall argument is that ubiquitous computing represents a fundamental shift in humanity’s relationship with technology and the physical world, and that this shift requires careful consideration and proactive management to avoid negative consequences. The speaker's style is reminiscent of science fiction, blending technological speculation with social commentary and dystopian themes. The speaker’s final repetition of ‘O=c=O’ is a deliberate obfuscation, adding to the overall sense of unease and suggesting a hidden agenda or message."
11376,1,ERROR,ERROR,Failed all paths
15816,0,True,High,"[Vote: 2 Phish / 0 Safe | Winning Logic: Social Engineering Expert] This email exhibits several red flags indicative of a phishing attempt. The primary issue is the overly enthusiastic and sales-oriented tone, immediately offering 'cheap OEM versions' of popular software. The extensive list of software titles and prices, coupled with the generic greeting 'good morning,' is a common tactic to create a sense of urgency and legitimacy. The inclusion of multiple software vendors (Adobe, Macromedia, Corel, etc.) without a clear context or purpose is suspicious. The 'sincerely, lori' closing is a standard but unremarkable detail, failing to establish trust. The lack of a verifiable sender address or company branding further raises concerns. While not overtly threatening, the email's aggressive sales pitch and the sheer volume of information suggest a deceptive attempt to lure the recipient into clicking a malicious link or providing personal information. The use of 'we we' is also a sign of poor grammar and unprofessionalism, often associated with phishing scams."
18412,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email contains several red flags. The subject line 'come on in and select a rolex' is overly promotional and immediately suggests a sales pitch, a common tactic in phishing scams. The URL 'r . emove me' is highly suspicious – it's likely a shortened URL designed to mask the true destination and bypass security filters. The mention of 'genuine repiica watches' is a strong indicator of a fraudulent offer, as Rolex watches are extremely expensive and legitimate sellers would not use the term 'repiica'. The email lacks any legitimate sender information or verifiable contact details. The use of a shortened URL and the suggestive language strongly indicate a phishing attempt to steal credentials or direct the recipient to a malicious website."
6332,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The email describes a technical update to meter #1428 involving volume reallocation and transaction entries with brandywine in sitara #423794. The language is technical and specific to a monitoring or metering system. There are no unusual requests, urgent calls to action, or suspicious links. The sender's name 'lee' is provided, offering a point of contact for verification. While the subject matter is somewhat unusual, the technical details and provided information suggest a legitimate operational update rather than a phishing attempt. The email appears to be a standard notification from a monitoring system."
13564,0,True,High,"[Vote: 1 Phish / 0 Safe | Winning Logic: Social Engineering Expert] This email exhibits multiple strong indicators of a phishing attempt. It employs several classic social engineering tactics. Firstly, the language is excessively enthusiastic and hyperbolic, promising unrealistic results ('lose 10-15 pounds of fat in the first month', 'eat as much as you want and still lose weight'). Secondly, it uses emotionally charged words like 'impossible', 'revolutionary', and 'amazing' to create a sense of urgency and excitement. Thirdly, it offers a 'no questions asked' money-back guarantee, a common tactic to lower the recipient's skepticism. Fourthly, the email contains numerous spelling and grammatical errors ('ont time', 'bonusus', 'expidited', 'mpossible'), which is frequently used to bypass recipient's critical thinking. Fifthly, the inclusion of testimonials (fabricated, likely) adds a layer of social proof, attempting to build trust. Sixthly, the phone number provided is a toll-free number, a common tactic for phishing scams. Finally, the email directs the recipient to potentially collect personal information or engage in a fraudulent purchase. The combination of these factors strongly suggests a phishing attempt designed to exploit emotional vulnerabilities and bypass logical scrutiny. The urgency created by the promises and the 'busy signal' warning are key indicators."
10956,1,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits several characteristics of a phishing attempt, despite appearing to be a legitimate conference proceeding order form. The primary concern is the inclusion of a direct link (http://www.cogsci.ed.ac.uk/gala/) within the email body, which is a common tactic to lure recipients to a malicious website designed to steal credentials or install malware. The form itself, requesting personal and financial information (credit card details), is a significant red flag. The email’s language is overly verbose and includes unnecessary sections like the order form, which is a common technique to increase the likelihood of the recipient filling it out, thereby increasing the chances of a successful phishing attack. The request for a signature on the form is also suspicious. While the domain appears legitimate, the combination of the direct link, the form, and the overall structure strongly suggests a fraudulent attempt to collect sensitive information. The email also contains a large amount of text, which is often used to distract the recipient and make them less likely to scrutinize the email carefully."
18442,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The email presents a seemingly standard notification regarding outage information and total transfer capabilities (TTC) for July 4, 2001. The attachment name 'ttc 07 - 04 - 01 . pdf' is consistent with the subject matter. The sender's email address, mneeley@caiso.com, appears to be associated with the California Independent System Operator (CAISO), a legitimate organization. The inclusion of contact information (phone and fax) further supports this. While the phrase ""subject to change without notice"" is common in operational notifications, it doesn't inherently indicate a phishing attempt. The technical details provided (TTC, outage info) align with the stated purpose of the email. There are no unusual URLs, requests for sensitive information, or attempts to create urgency. The email's content and structure are consistent with a legitimate operational notification."
3614,1,ERROR,ERROR,Failed all paths
13365,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The email presents itself as a scholarly publication announcement, detailing a book on Chinese and English syntax. It includes a publisher name, ISBN, and a detailed description of the book's content and theoretical implications. There are no unusual links, requests for personal information, or urgent calls to action. The language is formal and academic, consistent with a legitimate academic press release. The email's content aligns with a typical scholarly publication announcement, and the technical details (ISBN, publisher) are verifiable. The tone and content are consistent with a legitimate academic publication."
5968,1,False,Medium,"[Vote: 0 Phish / 2 Safe | Winning Logic: Social Engineering Expert] This email attempts to establish a sense of urgency by stating a deadline ('by the end of November 1998') and encourages recipients to forward the message to expand its reach. The email uses a somewhat formal and slightly dated tone, typical of academic communications. While the URL provided leads to a website, the website itself appears legitimate and contains information about the journal. However, the request to forward the email and the implicit pressure to submit a paper before the deadline raise a moderate level of suspicion. The email lacks any overtly malicious elements, but the combination of these factors suggests a potential attempt to generate interest in the journal and potentially collect email addresses. The language is somewhat promotional, which is not inherently malicious but warrants caution."
12599,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] The email contains a highly suspicious URL ('189') and a claim of 'NO CREDIT CHECKS'. This immediately raises a red flag. The phrasing 'DO IT NOW' creates artificial urgency, a common tactic in phishing scams. The lack of any legitimate sender information or context is also concerning. The URL is likely a shortened link leading to a malicious website designed to steal financial information. The absence of a legitimate company name or branding further reinforces the suspicion."
4983,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple red flags indicative of a phishing attempt. The subject line ""Untitled Document"" is immediately suspicious and suggests a lack of legitimate origin. The email uses overly enthusiastic and unrealistic claims (""$20,000 properly positioned"" returning ""$70,000"", ""double-digit monthly returns of 10-30%"") – a classic tactic to lure victims with promises of easy wealth. The inclusion of ""Forex (FX)"" is a common misdirection, as Forex trading is inherently risky and complex. The email contains a direct call to action (""Click Here"") with a shortened URL, a common phishing technique. The language is overly promotional and lacks any professional tone. The final disclaimer about risk and removal requests is a further attempt to manipulate the recipient. The date (12/13/00 and 1/03/01) is also slightly off, adding to the overall impression of a hastily created, fraudulent message. The URL is also highly suspect and likely a shortened link to a malicious site."
1467,1,False,Low,"[Vote: 0 Phish / 3 Safe | Winning Logic: Network/Technical Analyst] The email presents a seemingly philosophical and slightly rambling thought experiment, referencing bandwidth filters and imagery. There are no immediately obvious red flags such as suspicious URLs, requests for personal information, or urgent calls to action. The sender's name, 'tom', is not associated with any known malicious entity. The content, while unusual, doesn't employ social engineering tactics. The email's tone is conversational and lacks the typical manipulative language found in phishing attempts. The reference to 'Easy Rock 105' is a plausible, albeit unusual, detail within the context of the message. The date is also a standard format."
16147,0,True,High,"[Vote: 3 Phish / 0 Safe | Winning Logic: Network/Technical Analyst] This email exhibits multiple red flags indicative of a phishing attempt. The offer of 'bulk e-mail prices' and 'mailing for you' immediately raises suspicion, as unsolicited bulk email services are often associated with spam campaigns. The pricing details ($200.00 and $400.00) are excessively low, a common tactic to lure victims. The offer of a 'free million' is a blatant, unrealistic incentive. The inclusion of a 'target list' and 'names on CD with sending tools' suggests a data harvesting scheme. The email address 'learnmorezz1@yahoo.com' is highly suspect and doesn't align with typical business communications. The request for a phone number (209-656-9143) further increases the risk. The overall tone is overly promotional and lacks professionalism. The URL 'http://www.linux.ie/mailman/listinfo/social' is included as a distraction, attempting to mask the phishing nature of the email. The combination of these factors strongly suggests a malicious intent."
3774,1,False,Low,"[Vote: 0 Phish / 2 Safe | Winning Logic: Social Engineering Expert] The email presents a detailed schedule for a university workshop, including speaker names, affiliations, and session topics. It utilizes formal academic language and a structured format typical of conference announcements. There are no unusual links, requests for personal information, or attempts to create urgency. The content itself is a legitimate academic event description. While the email is lengthy and somewhat dense, it lacks the hallmarks of a phishing attempt. The use of technical jargon and specific details further reinforces its legitimacy."
