Email,Label,is_phishing_verdict,risk_level,explanation
2041,0,True,High,"The email promotes a regulated pharmaceutical product (Viagra) with claims of being the 'only' provider and offering a 'money-back guarantee' - classic phishing tactics.  The nonsensical quotes at the end are a common tactic to evade spam filters, and the overall subject matter is frequently exploited in phishing campaigns."
1330,1,False,Low,"The email content is simply 'empty'. An empty email itself isn't inherently malicious, although it *could* be a precursor to a later phishing attempt. The lack of content removes most phishing indicators."
584,1,True,Medium,"The email contains numerous technical details, specific names (Bob Hall, Steve Jackson, Tommy Y), and references to internal processes that are unlikely to be sent to someone outside the organization. The urgency to ""close"" and the mention of Bob needing to focus on ""network's origination efforts"" are pressure tactics often seen in phishing attempts. The discussion about a legal amendment being sent to AEP and the specific mention of Mary Perkins, Anne Koehler, and sandi braband are indicators of an attempt to appear legitimate while likely impersonating someone."
3062,0,True,High,"The email exhibits numerous red flags: unusual capitalization and spelling errors, promises of unrealistically high returns, uses a strange domain (pinnaclegli.com and aerofoammetals.com instead of reputable financial sites), contains urgent language ('immediate release', 'follow this one trade'), and provides a generic unsubscribe address (yahoo.com). The content promotes a little-known company with seemingly implausible acquisition details.  The 'pinksheets.com' trading reference is also a sign of low regulation and potential fraud."
1174,1,False,Low,"The email appears to be a technical discussion within a mailing list (Exmh-workers) regarding a software issue. The language and content are consistent with a genuine technical communication, and there's no attempt to solicit personal information or credentials."
9486,0,True,High,"Multiple indicators: unusual sender email (misspelled HSBC), generic greeting, urgent request to visit a site via a link (not verifiable), and grammatical/spelling errors ('instance' instead of 'incidence', 'member' instead of 'customer')."
11559,0,True,High,"The email uses overly sensational and unrealistic claims (breast enlargement guarantees, size increases), aggressive capitalization, and vague promises (from a 'name you know and trust') characteristic of phishing scams aiming to lure users to a malicious link. The 'double opt-in' claim is suspicious, often used to appear legitimate while masking a deceptive campaign. It also uses emotionally manipulative language to pressure the user."
5567,0,True,High,"The email contains highly suggestive and explicit content, uses manipulative language, and includes a suspicious URL. The URL is likely designed to lead to a malicious website."
14831,1,False,Low,"The email appears to be a forwarded, nonsensical chain of text, likely an old and irrelevant message. It lacks any requests for personal information or malicious links. The content is bizarre and doesn't suggest a phishing attempt."
14358,1,True,Medium,"The URL `http://www.newsisfree.com/click/-0,8613675,159/` is highly suspicious. It's a shortened/obfuscated link, which is a common tactic used by phishers to hide the true destination. The context (shader programming excerpt) appears legitimate, but this doesn't negate the risky URL.  The date (2002) is also an anomaly and a possible indication of manipulation."
14795,0,True,High,"The email uses a sensationalized and urgent tone ('Oil Change' subject line, 'UNBEATABLE,' 'Get it NOW!,' 'Limited Time Offer!'), impersonates Symantec/Norton (using their trademarks), offers drastically discounted software, and includes a phone number, all hallmarks of phishing attempts to trick users into purchasing fraudulent software or revealing personal information."
1973,1,False,Low,"While unusual formatting (excessive asterisks, unusual language) is present, the content appears to describe a legitimate academic symposium. Contact information includes a phone number and fax, which are less common in phishing attempts. The domain appears valid (though old)."
11491,1,True,Medium,"Uses a disposable/free email address (yahoo.com), contains unusual and informal language ('sweating like a bastard'), and includes an unexpected promotional link for Yahoo! Messenger with a suspicious URL (phonecard.yahoo.com, which isn't standard Yahoo!). The sender's email address is also unusual and likely spoofed."
1234,0,True,High,"The email exhibits classic phishing indicators: overly sentimental and romantic language, a request to click a link to an unfamiliar and suspicious domain (yqryjv5iqxc.hellomylove.net), and a generic greeting ('hello my dear!').  The domain is highly likely to be malicious."
5345,1,True,Medium,"The email uses informal language ('darrin presto amy'), lacks a professional sender address, includes a request for urgent action ('as soon as possible'), and provides a phone number potentially to bypass email security - all common phishing tactics. The mention of forwarding a resume without context is also suspicious."
4164,1,False,Low,"The link points to a legitimate-looking university (Reading University) website with a relevant research area. While unusual wording ('conv / div') is present, it doesn't immediately raise strong red flags, and the content aligns with a conference announcement. Absence of urgent language or requests for personal information also lowers the risk."
17560,0,True,Medium,The email uses sensational language ('INTEREST RATES HAVE JUST BEEN CUT!!!') and a sense of urgency ('Don't wait...lock in YOUR low rate now!') to pressure recipients. The URL 'http://www3.all-savings.com/refi/' is suspicious and doesn't match a legitimate financial institution's domain. The unsubscribe link also points to a potentially compromised domain.
1223,0,True,Medium,"The email exhibits several red flags: unusual product listings (mix of dated and unusual USB devices), a generic salutation, a promotional tone with excessive exclamation points, a questionable website domain (computron-me.com), and a disclaimer attempting to circumvent spam filters.  The inclusion of an unsubscribe link that requires action is also suspicious."
14666,1,False,Low,"While unusual and informal, the email appears to be a legitimate, albeit quirky, internal communication from within the Irish Linux Users' Group. The content revolves around technical discussion (floppy drives), references previous emails and a historical date (2002), and includes standard email disclaimers and mailing list information.  The odd language and ASCII art are characteristic of a specific, informal communication style.  There are no obvious attempts at impersonation, malicious links, or requests for sensitive information. However, its unusual format could confuse some users."
1686,1,False,Low,"The email appears to be an advertisement for an academic publication. While the email address is unusual, Mouton de Gruyter is a legitimate academic publisher, and the listed contact information (including physical addresses and fax numbers) aligns with their publicly available information.  The provided URL to their website is also legitimate. Therefore, the risk is low."
5036,1,True,High,"The email contains highly unusual and nonsensical data including repeated dates, strange syntax ('hourahead hour'), and a file path that suggests unauthorized access/data exfiltration. This bizarre content is a strong indicator of a phishing attempt to elicit a response or trick the recipient into revealing information or clicking a malicious link (though no link is present in this specific example)."
13839,1,True,Medium,"The email exhibits several red flags: unusual urgency, strange terminology ('equistar buyback ticket', 'sitara ticket'), inconsistencies in dates/times (forwarded on 7/25 but originally 7/14), a chain of forwarded emails attempting to create a sense of legitimacy while obscuring the original sender and purpose, and potentially fabricated individuals (difficult to verify existence/roles). The mention of 'Enron' (which famously collapsed) is a significant, concerning detail suggesting potential malicious intent leveraging a known brand."
18588,1,True,Medium,"The email presents sensational news (takeover speculation) attributed to a newspaper ('The London Telegraph') without providing a direct link or verifiable source. The mention of 'Centrica' and 'Sempra' aims to appear legitimate, but the unusual language and lack of official sourcing are red flags. Phishing often uses urgent or exciting news to entice clicks."
17110,1,True,High,"The email mimics a formal report with sensitive details about energy policy and financial conditions, likely to induce recipients into a false sense of trust. The unusual email address format ('g . britt whitman at ex : 5 - 4014'), inconsistencies, and specific, detailed information which is difficult to verify are strong indicators of phishing. The urgency implied also increases the risk."
15062,0,True,High,"The email exhibits multiple phishing indicators including promises of unrealistically low prices, pressure tactics (limited availability, time-sensitive offers), unusual instructions (do not reply, use a specific email address to unsubscribe), and unsolicited commercial content.  The high volume claims and 'free' email offers are also highly suspicious."
9031,0,True,High,"The email exhibits numerous phishing indicators: promises of unrealistic returns, unusual urgency, reliance on obscure sources (OTC stock), disclosures of paid promotion with a conflict of interest, disclaimers attempting to shield the sender from liability, and a suspicious email address. The combination of these factors strongly suggests a fraudulent investment scheme."
10149,1,True,Medium,"The email's unusual format (data dump, awkward phrasing like 'transwestern ' s'), lack of a clear sender identity despite claiming to be a report, and technical jargon likely aimed at a specific industry (energy) are suspicious.  The 'fw:' prefix suggests a forwarded email, potentially obscuring the original sender and intent. While not definitively malicious, it warrants caution and verification with a trusted source."
15763,1,True,Medium,"The email mimics a legitimate newsletter (Lockergnome) but uses inline CSS, unusual formatting, and a suspicious email address ([qqqqqqqqqq-lg@spamassassin.taint.org]) which are hallmarks of phishing attempts. The content, while appearing informative, is likely a diversion tactic. The inclusion of links without clear context raises concern."
17296,0,True,High,"The email contains a suspicious link (okmpoi.com) offering a highly improbable service (penis enlargement), along with nonsensical and unrelated quotes designed to distract and build trust through appearing philosophical. This combination strongly suggests a phishing attempt."
11369,0,True,High,"The email exhibits numerous phishing indicators including overly enthusiastic language, promises of unrealistic returns, urgency to invest, mentions of a specific license number without verifiable sources, a vague 'Oil and Gas Advisory' with a financial incentive disclosure, and an unusual opt-out mechanism via a blank email to a Yahoo address. The grammatical errors and unusual phrasing further suggest a malicious intent."
300,1,True,Medium,"Multiple red flags: Oddly repetitive subject line, links to a suspicious domain ('reactionsnet.com') rather than a legitimate industry source, and generic/press release style content. While 'guycarp.com' is mentioned, the primary links are highly suspect. The promotion of a textbook near the end feels like an affiliate marketing attempt to add legitimacy."
15421,1,True,High,"The URL `http://www.newsisfree.com/click/-1,8381140,215/` is highly suspicious. 'newsisfree' often redirects and obscures the true destination, and the presence of 'click' in the URL strongly suggests a URL shortener/redirector, commonly used in phishing campaigns. The unusual date (2002) adds to the suspicion, implying an attempt to appear older and potentially bypass filters."
6789,1,False,Low,"This appears to be a legitimate email from an archived mailing list discussion about software compatibility. The content discusses technical issues and includes standard mailing list headers and signatures. While the unusual phrasing and the ICQ number *could* be a tactic used by phishers, they are consistent with the historical context and overall technical nature of the email. The inclusion of a mailing list URL further supports its legitimacy."
4845,1,False,Low,"While the email discusses a security concept (Habeus) in a technical context and has PGP signatures (which are often associated with legitimate communication), it's ultimately a discussion post from a mailing list. The content itself doesn't exhibit common phishing tactics like urgent requests, fake links, or impersonation. The PGP signatures lend some credibility, although these can also be spoofed (though it's more complex)."
6737,1,False,Low,"The email appears to be a legitimate discussion from an RPM-List mailing list. It includes a standard signature with contact information and a link to the mailing list information page, all consistent with authentic mailing list communications. The content itself is a casual, conversational exchange. No suspicious links or requests for personal information are present."
6251,1,True,Medium,"The email exhibits several concerning characteristics: 1) Unusual phrasing and grammar inconsistencies (e.g., ""re :"", unusual capitalization, slight spelling errors like ""khlolodnyi""). 2)  The email chain seems suspicious given the date (12/20/2000) and the mention of Enron, which collapsed in 2001.  The content regarding a preprint and research model, combined with a lunch/dinner invitation, is a classic pretext for gaining trust and potentially requesting sensitive information or installing malware. While seemingly legitimate, the combination of these factors raises a red flag."
8417,1,True,Medium,"The email contains unusual formatting, a mix of Spanish and English, and references to FTP instructions for data files, which is a tactic used to lure recipients to potentially malicious sites. The unsolicited offer of discounted books also raises suspicion. The sender's name is also unusual and lacks professional context."
9138,0,True,High,"The email uses highly unusual and nonsensical language interspersed with promises of easy money and involvement in a large casino industry. The presence of a phone number requesting a call instead of a website link, combined with the bizarre filler text, strongly indicates a phishing attempt to lure recipients into revealing personal information or clicking malicious links (though none are present in this instance)."
1660,1,False,Low,"This appears to be a legitimate software commit notification from SourceForge regarding SpamAssassin. While it contains an advertisement (a common practice for SourceForge), the content itself looks like a genuine code change announcement.  The URL in the ad is trackable, but not inherently malicious.  Lack of personalized information and expected content for a SourceForge mailing list further support this."
1527,1,True,High,"The attachment name (hplo 923 . xls) is suspicious. XLS files are commonly used for malware distribution. The strange date in the subject line ('september 23, 2000') and unusual naming convention ('hpl nom') are also red flags.  The duplicate filename in the subject line is also suspicious."
16748,0,True,High,"The email contains a nonsensical string of random words and abbreviations, strongly suggesting it's a crafted attempt to bypass spam filters and conceal malicious links or content. The reference to 'male sexual enhancement' is a common tactic used in phishing campaigns targeting vulnerable individuals. The overwhelming gibberish is a significant indicator."
11535,1,False,Low,"The email appears to be an announcement for a historical academic workshop (TWLT14) from 1998. While the email formatting is unusual, the provided contact information (university emails) and website link (although potentially outdated) suggest legitimacy. The presence of known academics as speakers also points toward authenticity. The age of the email and the explicit mention of a past event significantly reduce the likelihood of a phishing attempt."
18261,1,False,Low,"While the email contains an outdated date (1995), the content aligns with a legitimate academic job posting and the contact information, while old, appears plausible.  The level of detail provided regarding duties, location, and research opportunities is also consistent with a real announcement.  The outdated date, however, is a *slight* anomaly warranting caution, but not definitively phishing."
4007,0,True,High,"The email combines a suspicious, nonsensical link (likely intended to redirect to a malicious site) with a bizarre, lengthy, and irrelevant biographical blurb. This combination is a hallmark of phishing attempts aiming to bypass spam filters and gain trust through appearing unusual and seemingly random content. The link is obfuscated with unusual characters and symbols."
4377,0,True,High,"The email contains a suspicious URL (four87.six86.com), promises unrealistically high discounts (70% off life insurance, 60% off medical), uses generic testimonials, and includes a potentially deceptive 'unsubscribe' link likely leading to a malicious site. The URL structure is also indicative of a phishing attempt rather than a legitimate company."
9196,1,True,Medium,"The email references 'Enron,' a company notorious for fraud and scandal. This, combined with an unsolicited request for an updated presentation and an attachment, suggests a potential phishing attempt to gather sensitive information or deploy malware. The sender's name 'Paul Quilkey' also warrants further scrutiny, as it's unusual to be mentioned in an unsolicited email about a project previously discussed, and may be impersonation."
14254,1,False,Low,"The email appears to be a technical discussion from the Irish Linux Users' Group mailing list. The content is highly specialized and related to system recovery procedures. The inclusion of mailing list headers and subscription information further supports its legitimacy. While unsolicited technical advice can sometimes be a vector for phishing, this email's content and context don't present significant phishing indicators. It's likely a legitimate archive or forwarded message."
15898,1,False,Low,"The email is a casual, seemingly innocent correction of terminology. It exhibits no typical phishing indicators like urgent requests, suspicious links, or requests for personal information. The made-up name 'OOT' further suggests genuine confusion rather than malicious intent."
6052,1,True,Medium,"While seemingly technical and referencing a legitimate group (Irish Linux Users' Group), the email's content pushes for actions (resetting zone numbers) and includes potentially sensitive information (serial numbers) in a way that could be used to manipulate DNS records, indicating a potential malicious intent. The PGP signature, while present, can be spoofed or misused; its presence doesn't guarantee authenticity.  The urgency implied by the 'dig' and instructions to reset values is also a common tactic."
15148,1,False,Low,"The email appears to be a chain of conversations about an astronomical event. While it contains an external link (neo.jpl.nasa.gov), it's to a legitimate NASA website, mitigating the risk of phishing. The unusual language and conversational tone are more indicative of a quirky individual than malicious intent."
12271,1,True,Medium,"The email references a position from 1995, which is highly improbable. While it uses legitimate-sounding details (Jawaharlal Nehru University, Prof. Anvita Abbi), the outdated date is a significant red flag suggesting an attempt to appear legitimate while misleading the recipient."
4514,0,True,High,"The email contains numerous red flags: nonsensical phrases, excessive punctuation, unusual salutation, mentions of a restricted product (Viagra) combined with a low price, a generic and unprofessional email address (hnyman@rotario.com), and overall disjointed and bizarre content, strongly suggesting a phishing attempt."
15060,1,False,Low,This email appears to be a legitimate technical discussion on a mailing list related to the exmh email client. The sender and recipient are likely involved in the user community. There are no obvious signs of malicious intent or attempts to solicit personal information.
1747,0,True,High,"The email uses scare tactics, promises illicit goods/services (identity creation, avoiding legal issues), contains a suspicious URL encoded to obscure the true destination, and references fabricated legal threats. The language is sensational and designed to manipulate the recipient. The URL uses URL encoding which is a red flag."
1603,1,False,Low,"The email appears to be a legitimate academic discussion. While the unusual formatting and lengthy text are odd, there are no clear indicators of phishing, such as requests for sensitive information or urgent calls to action. The provided email address also seems plausible for an academic."
7038,1,True,High,The file extension '.doc' is often used in phishing attacks to deliver malicious documents. The subject line 'calpine daily gas nomination - hidalgo daily gas nomination' attempts to mimic legitimate business communication to trick recipients into opening the attachment.  The generic naming convention is also suspicious.  Opening the attachment would likely trigger a malware infection.
11715,1,False,Low,"The email discusses technical details (LaTeX, Macintosh fonts) and doesn't request personal information or links to suspicious sites. The writing style, while unusual, doesn't immediately indicate a phishing attempt."
12367,1,True,Medium,"The email contains a suspicious phone number provided for assistance (3-9624, an incomplete number) and a forwarded message with an unusual timestamp (12/29/2000, significantly earlier than the original email) which suggests potential tampering or impersonation. The forwarding is also unusual as it is from a different person than the original sender, raising red flags."
6391,0,True,High,"The email uses urgency (""stop! we can help you today!""), promises unrealistically favorable terms (extremely low mortgage rates, everyone approved regardless of credit), and includes a suspicious, shortened URL (anyhgh.com) unlikely to be a legitimate lender. The large amount of irrelevant text at the end is a common tactic to mask the phishing link and attempt to bypass spam filters."
16867,0,True,High,"The email contains numerous nonsensical words and phrases ('wissh i ' d', 'sh serrated op', 'drencher l l', 'grampus va u', 'clepsydra!'), indicative of an attempt to evade spam filters and disguise malicious intent. The unusual wording combined with claims of significant discounts and 'confidentiality' are classic phishing red flags."
8573,1,True,High,"Email references a defunct company (Enron), includes sensitive financial information (credit card details), and uses an unusual naming convention ('msl 50'). The combination of these factors strongly suggests a phishing attempt."
5915,0,True,Medium,"Uses urgent language ('save up to 80%'), generic greetings, claims of OEM quality with significantly lower prices (too good to be true), and an unusual unsubscribe link (marketingontarget.net) which is a common tactic for phishing campaigns."
10071,1,True,High,"The email contains highly suggestive and inappropriate content, unusual language, and a suspicious Yahoo! Groups advertisement with a link (potentially malicious). The subject line is vague and intended to lure the recipient. The combination of these factors strongly suggests a phishing attempt, likely to exploit curiosity or shock value to trick the user into clicking the link."
15756,0,True,High,"The email promotes prescription drugs (Viagra, Phentermine, Zyban, Propecia) without a valid prescription and implies confidentiality, a common tactic in phishing scams targeting vulnerable individuals. The unusual unsubscribe link and random characters at the end raise further suspicion."
10377,1,True,Medium,"The email references 'Enron,' a company that collapsed in a major scandal. This is an unusual and suspicious detail, likely used to exploit familiarity or curiosity. While the domain `emertech.wharton.upenn.edu` appears legitimate (associated with Wharton School of the University of Pennsylvania), the mention of Enron strongly suggests an attempt to deceive recipients with potentially malicious intent. The subject line is fragmented and unconventional, and the tone is overly solicitous, requesting referrals and emphasizing content richness to lure recipients."
6970,1,True,Medium,"The email contains unusual formatting (repeated phrases, non-standard date format, unusual log-like text) and technical jargon without context, which are common signs of a phishing attempt attempting to mimic internal system messages to appear legitimate. The file path `o: \portland \westdesk \california scheduling` is also suspicious and likely fabricated."
8334,0,True,High,"Generic, urgent-sounding subject line ('get your college degree online!') combined with a lack of sender information and a highly desirable, but improbable offer is a strong indicator of phishing. Legitimate institutions rarely use such subject lines."
14080,1,False,Low,"The email appears to be a genuine summary of a previous discussion about citation practices. It contains multiple names and email addresses, some of which are plausible for academic or research contexts. There are no obvious requests for personal information or urgent calls to action, which are typical phishing indicators."
6211,0,True,High,"The email contains multiple red flags including unusual phrasing ('don't know how much you can sa.ve', typos), suspicious URL (a6s.fo.cheerfultune.com - likely shortened and unfamiliar), and promotion of unverified pharmaceuticals. The random, unrelated text at the end is also a common tactic to obscure malicious content and confuse analysis."
17062,0,True,High,"The email contains numerous red flags: misspelled words (""cial"", ""supr"", ""vigra"", ""ch @ apst"", ""vi - @ - gra""), unusual punctuation, random character sequences (""sjtyrb jzewauh wztmjiyqwxvup""), and an attempt to mimic a common product (Viagra) in a suspicious way.  The subject line is also atypical. This strongly suggests a phishing attempt."
4814,0,True,High,"The email exhibits numerous phishing indicators: promises of unrealistic returns ('stock go crazy', projected speculative prices), vague investment advice, disclosure of a conflict of interest (holding shares and intention to sell), unusual and suspicious URL for opting out, and generic greetings ('investors')."
2781,0,True,High,"The email contains highly suspicious language (referencing 'impotent condition'), nonsensical character strings, a link to a dubious website ('belate.yesmeds-now.net'), and provides contact information seemingly originating from China with unusual phone numbers and an odd email address. The combination of these factors strongly suggests a phishing attempt, likely targeting individuals with vulnerabilities or seeking prescription medications. The random characters throughout and strange phrasing are clear indicators of a potential malicious intent."
6536,1,True,High,"The URL `http://www.newsisfree.com/click/-2,8418823,215/` is highly suspicious. 'newsisfree.com' is often associated with link redirection and potentially malicious content. The presence of a click tracking URL with encoded parameters is a common phishing tactic. The subject line implying a significant and sensitive Treasury announcement also creates urgency to lure the recipient."
5829,1,False,Low,"While the email contains unusual language and expresses confusion, it appears to be an internal communication chain within Enron (based on names and references). It lacks typical phishing characteristics like suspicious links, urgent requests for personal information, or generic greetings. The unusual phrasing likely stems from the sender's lack of understanding of the subject matter, not malicious intent.  However, the context (Enron, a company known for fraud) warrants slight caution."
16451,1,True,High,"The email requests credit card details via email, which is a major phishing red flag. The bizarre and nonsensical content regarding the 'earthquake', beneficiaries, and rewards (chips, canal banks with stinging nettles) strongly suggests a fabricated scenario to trick recipients."
7075,1,False,Low,"This is a message from a mailing list discussing email filtering (Spamassassin). It appears to be an internal discussion about handling Constant Contact emails, not a phishing attempt."
15845,1,True,Medium,"While seemingly benign, the email uses a common tactic: impersonating a reputable organization (Fraunhofer Institute). The request for free/shareware software is a red flag, as legitimate organizations typically purchase licenses. The 'a. santos' signature and the slightly awkward phrasing ('dear fellows', 'something to which a user can send...') add to the suspicion. Verification of the email address and contact details via the Fraunhofer Institute's official website is crucial to confirm authenticity."
4637,0,True,Medium,"The email uses generic greetings ('best regards, steve'), urges immediate action ('save your money'), and promotes potentially unauthorized software (OEM software, which can be a red flag).  The vague wording ('we might have what you need') and multiple periods also contribute to a suspicious feel.  Lack of a clear, identifiable sender also raises concerns."
7035,0,True,High,"The email contains suspicious HTML formatting (H1, TD, P tags directly in the body), urgency (falling rates, no time to wait), generic greetings, promises of significant savings, a request to fill out a form, testimonials using vague initials and locations (suggesting fabrication), and a suspicious unsubscribe link with an unusual IP address.  The direct HTML and unusual unsubscribe link are strong indicators of malicious intent."
17872,1,True,Medium,"Several indicators suggest phishing: Unusual urgency (""prompt attention""), vague instructions (""don't pay attention to anything other than the highlighted columns""), a seemingly incomplete file (implying pressure), and an impersonation of a known, reputable company (Enron, despite the unusual ""Enron Net Works, LLC"" name - likely a modification to appear legitimate). The use of ""b/c"" is also a characteristic of less formal communication and can indicate a fabricated sender."
3815,1,True,High,"The email's date (April 24, 1995) is extremely outdated, making it highly improbable to be a legitimate job posting. The unusual wording (""job opening i 'm posting this..."") and redirecting replies to an external email address also raise significant red flags."
18467,0,True,High,"The email uses highly suggestive and exploitative language ('playful asian cutie', 'damn sexy cutie'), a common tactic in phishing scams designed to lure victims with sensational content and often leading to malicious websites or scams. The unusual instruction to 'remove your email' is also suspicious."
9623,1,True,Medium,"The email uses a generic greeting ('Dear Vince'), lists numerous subscriptions without context, and urges a phone call to resolve issues. This is characteristic of phishing attempts aiming to elicit personal information or trick the recipient into a fraudulent website or call."
7441,1,False,Low,"The email appears to be a genuine discussion about preferred communication methods within a Linux user group. It includes standard mailing list disclaimers and subscription information, which are typically absent in phishing attempts. The content is technical and relevant to the stated group."
5147,1,False,Low,"The email appears to be a technical discussion on a mailing list (IIU) about DNS issues with the .ie domain. While it contains strong opinions and potentially sensitive information, there are no clear indicators of a phishing attempt (e.g., suspicious links, requests for credentials, urgent language). The PGP public key at the end is also consistent with a technical communication style."
15585,0,True,High,"The email contains explicit and illegal content, aggressive and sensationalized language, requests personal information (credit card details, date of birth), uses a suspicious email address (zsazsa36@juno.com), and lacks legitimate business identifiers. The subject line and content are designed to shock and lure victims."
3734,1,False,Low,"The email appears to be a scholarly discussion of historical linguistics, specifically pronoun usage in dialects. There are no overt phishing indicators like suspicious links, urgent requests for personal information, or grammatical errors typically found in phishing attempts. The language is academic and the subject matter obscure, suggesting a genuine communication rather than a malicious attempt."
8889,1,False,Low,"The email presents as a long, convoluted discussion with a seemingly random topic. There's a link to a mailing list archive, which isn't inherently malicious, and the content doesn't exhibit typical phishing characteristics like urgent requests for personal information or suspicious links disguised as legitimate entities."
17567,1,False,Low,"This appears to be an archived email from a mailing list (Irish Linux Users' Group). The content discusses licensing and Microsoft's position on GPL software. There are no obvious phishing indicators like suspicious links, urgent requests for personal information, or unusual sender addresses. The email seems to be a legitimate discussion within a technical community."
1468,1,False,Low,"The email appears to be a legitimate discussion thread from an online forum (Irish Linux Users' Group). It contains a Yahoo! signature, mailing list information, and a technical discussion about Linux distributions. There are no obvious phishing indicators like suspicious links, requests for personal information, or urgent language."
6774,1,False,Low,"The email appears to be a genuine academic discussion, referencing numerous established sources and individuals in the field of linguistics. While it contains many email addresses, this is consistent with a group collaboration and doesn't indicate malicious intent. The long, detailed nature of the content is more indicative of a research discussion than a phishing attempt."
664,1,True,High,"The email contains highly sensitive and confidential information (political strategies, financial details, legal challenges) that would almost certainly not be distributed via email, especially not to a general recipient. The subject line 'california update' is generic and intended to lure recipients in. The language and level of detail suggest an attempt to impersonate someone with insider knowledge, which is a common phishing tactic. The mention of a 'kill clause' and impending financial crisis further escalates the urgency and potential for panic, designed to bypass scrutiny."
3583,0,True,High,"The email contains numerous red flags including promises of unrealistic returns, a paid advertisement disclosure with a conflict of interest, warnings about potential bankruptcy and financial risk, and a questionable source. The writing quality is also inconsistent and contains numerous typos and grammatical errors, which are common in phishing attempts."
1240,1,True,Medium,The URL uses a suspicious domain ('linguistics.ruhr-uni-bochum.de') which is not the official website for Ruhr University Bochum and contains a user-specific path ('~kiss/dgfs_prog.htm').  The strange 'dgfs / cl 97' in the subject and greeting is also unusual.
17410,1,True,Medium,"The email's unusual phrasing ('i 'd like', awkward sentence structure, lack of formal greeting/closing, and generic request raise suspicion. While seemingly innocuous, unsolicited requests from unknown senders about specialized topics are common phishing tactics to gather information or initiate further contact."
7622,1,True,Medium,"The email exhibits several red flags including a change of email address, unusual request for sensitive data, a generic greeting ('Dear Sir'), a link to an external website, and a confidentiality disclaimer that seems out of place given the requested information. The Enron context adds suspicion, given the company's history. The forward from Vince J. Kaminski may be an attempt to appear legitimate, but the combination of factors suggests a phishing attempt."
13014,0,True,High,"The email exhibits numerous phishing indicators: unrealistic profit promises (97% winning trades), pressure to act quickly ('get it immediately,' 'don't miss out'), promotion of a low-priced, obscure stock (VCVC), unusual urgency, and a disclaimer attempting to obfuscate the sender's motivations (holding shares, intent to profit from liquidation). The language is overly promotional and lacks credibility."
15787,0,True,High,"Contains blatant references to pharmaceuticals (Viagra, Ciallis) with unbelievably low pricing, unusual and nonsensical text, and a suspicious URL (wowrx.biz) indicating a phishing attempt."
3444,0,True,High,"The email contains overtly sexual content, unprofessional language, and a blatant attempt to elicit a phone call, all classic signs of a phishing scam designed to exploit and potentially scam victims. The promises of services and the explicit nature are highly unusual for legitimate business communication."
7231,0,True,High,"The email promises an unrealistically large amount of 'free money' ($5,000,000), employs excessive capitalization and exclamation points, and claims no requirements for eligibility (credit checks, income verification, etc.), all of which are hallmarks of phishing scams."
18631,1,True,Medium,"The email's content (a sudden announcement of a death) is unusual and unexpected, coupled with the odd spacing and formatting, suggesting a potential attempt to elicit a response or extract information. While seemingly benign, the inclusion of contact details (fax, telephone) is a tactic sometimes used in phishing attempts to appear legitimate.  The unusual sender names and lack of standard formatting also raises suspicion."
