Email,Label,is_phishing_verdict,risk_level,explanation
14831,1,True,Medium,"The email contains several red flags suggesting a phishing attempt. It uses a highly unusual and dated date (August 1, 2002) to create a sense of urgency or a 'fake' sense of history. It references Verizon Wireless and InfoSpace, potentially attempting to lure the recipient to a fraudulent website. The email’s content, referencing a complex debate about faith and design, is a common tactic to appear legitimate and build trust before requesting sensitive information. The 'fork' link is also suspicious, suggesting a potential redirection to a malicious site. While not overtly threatening, the combination of these elements elevates the risk."
14358,1,False,Low,"The email contains technical details about a shader and a book excerpt, indicating it's likely a legitimate informational email rather than a phishing attempt. The URL provided is associated with a news website (newsisfree.com) which is a common practice for legitimate content distribution. There are no obvious red flags like urgent requests, suspicious links, or grammatical errors."
14795,0,True,High,"This email exhibits multiple classic phishing indicators: use of a reputable brand name (Symantec) in a misleading way, an overly promotional and urgent tone ('Limited Time Offer,' 'Get it while it's HOT'), a low price significantly below market value, a generic 'opt-in list' claim potentially masking illegitimate sourcing, and a call to action with a shortened URL. The inclusion of multiple software names and a claim of 'FREE SHIPPING' further adds to the deception."
1973,1,ERROR,ERROR,Failed after max retries
11491,1,True,High,"Multiple red flags including a random, informal greeting, urgent request to send mail to a suspicious email address (wjwjr99@yahoo.com), an unsolicited offer of a phone card, and a link to a Yahoo! Messenger page. The overall tone and details are inconsistent and designed to build trust and elicit a response."
1234,0,True,High,"The email exhibits multiple classic phishing indicators: overly sentimental and dramatic language ('lovely and lonely lady', 'beautiful hero', 'paradise'), a generic greeting ('hello my dear'), a suspicious URL (yqryjv 5 iqxc . hellomylove . net), and a request for personal information (a 'warm kiss').  The URL is likely not the legitimate website and is designed to lead the recipient to a malicious site."
5345,1,True,High,"The email exhibits multiple phishing indicators: generic greeting, urgent request, unusual contact information (509-946-7879 - a likely fake number), and a fabricated 'Greg' sender. The mention of a 'real-time interview' following resume forwarding is a common tactic to pressure recipients into immediate action."
4164,1,True,High,The email contains a suspicious URL (www.linguistics.rdg.ac.uk/research/seminars/dialect/index.html) referencing a conference organized by a seemingly official-sounding organization (European Science Foundation). The use of 'draft programme' and a registration form linked from this site is a classic phishing tactic to lure recipients into entering personal information.
17560,0,True,High,"The email uses urgent language ('INTEREST RATES HAVE JUST BEEN CUT!!!', 'Don't wait') and a sense of urgency to pressure the recipient. The URL 'http://www3.all-savings.com/refi/' is suspicious and doesn't closely match a legitimate banking institution URL.  The generic phrasing ('Easy qualifying, prompt, courteous service, low rates!') is a common tactic in phishing emails.  The inclusion of an unsubscribe link, while a standard feature, is often used to make the email appear legitimate. The domain 'all-savings.com' is a common URL used in phishing campaigns mimicking established banks."
1223,0,True,High,"This email exhibits multiple classic phishing indicators including: a large, disorganized list of products with varying prices, a generic and overly enthusiastic tone, a fabricated website URL (`www.computron-me.com`), multiple contact emails (dealers@emirates.net.ae, customerservice@computron-me.com), an excessive number of logos and trademarks (likely for deceptive branding), requests for sensitive information (implied by the focus on sales), and an attempt to create a sense of urgency with ""limited quantities available."" The URL is also likely a phishing site mimicking a legitimate distributor. The formatting and content strongly suggest a scam."
14666,1,False,Low,"The email exhibits several characteristics of a humorous, informal exchange rather than a phishing attempt. It contains unusual formatting (ASCII art), slang, and seemingly random references to floppy discs and 'squid'. While unusual, these elements don't constitute a direct threat or attempt to deceive. The mention of Niall Brady and a timestamp further support a genuine email conversation, despite its peculiar style."
1686,1,ERROR,ERROR,Failed after max retries
5036,1,True,High,"The email contains highly unusual and nonsensical details (date formats, repeated 'hourahead hour', strange log message content). It likely intends to mimic a legitimate scheduling email but uses disjointed and potentially confusing information to trick the recipient into clicking a malicious link or opening an infected attachment (not present here, but a common tactic)."
13839,1,True,High,"This email exhibits multiple strong phishing indicators: urgent language ('urgent request', 'asap', 'settlement is trying to close today'), fabricated authority (mentioning 'Anita' and 'Robert E. Lloyd' likely impersonating colleagues), unusual requests ('equistar buyback ticket with ena as shipper'), complex and vaguely defined terminology ('sitara ticket', 'deal ticket', 'meters 981373 & 981384'), inclusion of a third-party company (Enron) in a context where it's not immediately relevant, and multiple forwarded emails creating a sense of urgency and potentially a chain of deception. The request for invoice drafting without a clear explanation is also a red flag. The combination of these elements strongly suggests a malicious attempt to gain access to sensitive information or initiate fraudulent transactions."
18588,1,True,High,"The email uses urgent language ('could be takeover candidate'), mentions a reputable newspaper (The Telegraph) and analyst (Simon Hawkins from UBS Warburg) to create a sense of urgency and authority. It references a specific acquisition (Direct Energy) and a potential target (Sempra Energy), requesting action or further information – all hallmarks of phishing attempts seeking to lure the recipient into a fraudulent scheme."
17110,1,True,High,"This email exhibits multiple classic phishing indicators: outdated date (07-07-2001), requests to contact individuals with generic names (g. britt whitman, kristin walsh), mentions of financial information (rate freezes, cost recovery, overcharges), and speculative claims about company strategies (selling assets, seeking greener pastures). The convoluted and overly detailed nature of the content, combined with these elements, strongly suggests a fraudulent attempt to gain information or trick the recipient into taking action."
15062,0,True,High,"This email exhibits multiple phishing indicators: overly enthusiastic claims of low prices (especially the 'free' portion), a sense of urgency with a limited-time offer, a generic email address (trudymail2002@themail.com), a demand for immediate action ('ORDER NOW!!!'), and an instruction to not reply to the email and instead use a provided link. The offer of a large number of free emails is a common tactic to lure victims. The phone number provided is also a high-risk element, as it could be a fraudulent number used for further scams."
9031,0,True,High,"This email exhibits multiple strong phishing indicators. It uses sensational language ('undiscovered gem,' 'go higher'), promotes a very low-priced stock ($.03), falsely claims connections to prominent companies (Motorola, Harris Corp) through advisors, includes a highly speculative 'forward-looking statement' section riddled with caveats and warnings about risk, and ultimately encourages immediate action ('watch this one trade'). The email also includes vague disclaimers and a statement that the publisher is not a registered investment advisor which is common in phishing emails. The mention of a paid advertisement and potential conflict of interest adds further suspicion.  The overall tone and urgency are designed to manipulate the reader into making a hasty investment decision."
10149,1,True,High,"The email contains numerous technical terms related to gas pipelines and energy pricing (mmbtu, PG&E, Enron, etc.) combined with a sense of urgency and specificity (capacity reports, weekly data). This mimics a legitimate business communication requesting action or providing critical information, a common tactic in phishing emails. The inclusion of brand names ('Transwestern', 'PG&E') further increases the likelihood of it being a malicious attempt to impersonate a trusted entity."
15763,1,True,High,"This email exhibits multiple strong phishing indicators. It uses a heavily stylized, potentially misleading layout (using CSS inline styles and unusual font choices like Comic Sans MS) commonly associated with phishing campaigns. The inclusion of links to various resources (Lockergnome, Email 911, etc.) designed to lure the recipient is a key indicator. The request to 'Register for Gnomedex today!' coupled with vaguely named software offerings (TopStyle, ApacheConf, GnomeMAIL) is a classic tactic.  The URL `http://images.lockergnome.com/images/issue/top-right.gif` within the email's HTML suggests a possible domain spoofing attempt. The overall content, while superficially informative, is designed to build trust and encourage interaction with potentially malicious links."
17296,0,True,High,"This email exhibits multiple classic phishing indicators:  a bizarre and overly confident claim about penis enlargement, a suspicious URL (okmpoi.com - likely a random domain), use of internet sayings as a distraction/red herring, and a generally unprofessional and confusing tone. The combination strongly suggests a fraudulent attempt to lure the recipient to a malicious website."
11369,0,True,High,"This email exhibits multiple classic phishing indicators. It uses overly enthusiastic language ('fantastic investors,' 'soaring returns,' 'skyrocket'), sensationalized claims ('explosion of cash,' 'staggering reward'), and pressure tactics ('immediate accumulation,' 'revise our targets upward'). The urgent tone and repeated mention of a specific stock ticker (EOGI) are designed to mislead recipients. The email includes a suspicious email address ('daily_4tip@yahoo.com') and attempts to collect personal information (despite claiming to offer investment guidance). The presence of numerous all caps, excessive exclamation points, and unsubstantiated claims regarding future returns are strong red flags."
300,1,True,High,"This email exhibits multiple phishing indicators including a generic subject line, URLS that appear legitimate but could be leading to malicious sites, a request to 'click on the link next to each headline' which is a classic phishing tactic, and the association with a conference website ('reactionsnet.com') combined with the mention of 'guy carpenter'. The URLs are likely shortened and redirecting to a fake website designed to steal credentials or install malware. The use of 'rendez-vous' and 'conferences' further suggest a fraudulent attempt to appear legitimate."
15421,1,True,Medium,"The URL contains a tracking parameter ('-1,8381140,215/') commonly used in phishing campaigns to monitor clicks. The subject line referencing Sinn Fein and alleged IRA activity is designed to evoke emotional responses and potentially lead users to a malicious site. While the domain name appears legitimate, the combination of the URL and subject matter raises a significant suspicion of phishing."
6789,1,False,Low,"This email appears to be a discussion thread about software (Sylpheed and gstreamer-universe) and does not contain any obvious phishing indicators such as requests for personal information, suspicious links, or impersonation of a legitimate organization. While the email is old and the source (RPM-List) might not be inherently trustworthy, the content itself doesn't suggest malicious intent."
4845,1,False,Low,"This email is unlikely to be phishing. It’s a discussion about spam techniques and the use of 'Habeus' headers, a legitimate tool for dealing with spam. The PGP signature and the explicit rejection of HTML/attachments add to the security. The SF.net sponsorship is a minor advertising element, not a phishing indicator."
6737,1,False,Low,"The email appears to be a legitimate communication regarding the RPM-List mailing list. While it utilizes informal language and emojis, the sender provides contact information, a website link, and a clear context for the message. There are no overtly suspicious elements like urgent requests, links to unknown domains, or requests for sensitive information."
6251,1,True,High,"This email exhibits multiple strong phishing indicators: use of a generic 're:' subject line, an outdated email address (enron.com was dissolved in 2001), an overly formal greeting ('Dear Dr. Kaminski'), a request to meet for lunch/dinner, and a lengthy email discussing complex financial models. The email attempts to establish a relationship quickly and uses technical jargon to appear credible. The sender's name, 'Valery Kholodnyi', is suspiciously long and detailed, a common tactic in phishing emails.  The email also includes multiple attachments referencing research papers, which is a frequent method for phishing attacks to deliver malware. The claim of being a 'Managing Director - Research' at Enron Corp in 2000 is highly suspect given Enron's history and the likely outdated nature of this information."
8417,1,True,High,"The email uses a complex and slightly misspelled Spanish title referencing a database ('base de datos longitudinal de maria') and includes URLs (implied via 'instruccion ftp') for potentially malicious downloads. The inclusion of book titles and prices further suggests a deceptive attempt to lure the recipient into purchasing something or clicking a link that leads to malware. The language itself, while seemingly academic, is a strong indicator of a phishing scam attempting to mimic legitimate scholarly communication."
9138,0,True,High,"This email exhibits multiple classic phishing indicators: gibberish text, nonsensical phrases, irrelevant names and places, and a generic offer promising high profits with no clear product or service. The urgency to call a number is a common tactic to pressure victims into action."
1660,1,False,Low,"This email appears to be a commit message from the SpamAssassin project's CVS repository. While it contains a link to a sponsored offer (OSDN), it doesn't exhibit typical phishing indicators like requests for personal information, suspicious URLs, or impersonation of a trusted entity. The content is technical and related to software development, which aligns with the project's purpose."
1527,1,True,High,"This email exhibits multiple strong phishing indicators: outdated date (September 23, 2000), a generic filename with a likely malicious extension (.xls), and the attachment itself is highly suspicious given the age and file type.  The lack of context and the file extension are key red flags."
16748,0,True,High,"This email exhibits extreme characteristics of a phishing attempt. It's composed of a completely random string of characters and misspelled words, designed to appear as gibberish and confuse the recipient into believing it's a legitimate, but likely malicious, message. The use of nonsensical phrases and abbreviations is a key indicator."
11535,1,False,Low,"The email appears to be a legitimate announcement for a workshop. While it contains URLs and contact information, it lacks urgent requests, suspicious links, or attempts to elicit personal information. The sender is listed as University of Twente, and the content is focused on academic research, which is consistent with a genuine conference announcement."
18261,1,False,Low,"The email presents itself as an official university position announcement from the University of Alabama. While it lacks a direct call to action (like clicking a link), the language and content are consistent with a legitimate academic recruitment email. The details regarding the department, qualifications, and contact information align with a university setting. However, the age of the year listed (1995) is a slight anomaly and warrants caution, although it doesn't automatically indicate phishing."
4007,0,True,High,"This email exhibits multiple strong phishing indicators: nonsensical characters/URLs ('cia ls', 'vi ra $'), excessive use of currency symbols and numbers, generic greeting ('hello'), claims of huge discounts ('$200', '$300'), promises of 'total confidentiality' (a common tactic), and a lengthy, irrelevant biography of Raymond Federman. The combination of these factors strongly suggests a fraudulent attempt to lure the recipient to a fake website."
4377,0,True,High,"The email uses high-pressure sales tactics ('70% off', 'save you thousands'), a suspicious URL (four87.six86.com - looks like a random string of numbers and letters), and fabricated testimonials to lure recipients into clicking a link.  The offer of drastically reduced rates on essential services is a common phishing tactic."
9196,1,True,High,"The email uses a sense of urgency ('significant progress'), references a defunct company (Enron) and a meeting with 'alan blood et al.' - all classic phishing tactics designed to build trust and lure the recipient into a malicious attachment or action. The attachment mention is a particularly strong indicator."
14254,1,False,Low,"The email appears to be a technical discussion about backup and disaster recovery strategies within a Linux environment. While it contains some potentially unusual phrasing and a lengthy, detailed comment thread, it lacks common phishing indicators such as urgent requests for personal information, suspicious links, or impersonation of a trusted authority. The mention of 'floppy' and 'netboot' adds to the technical context, suggesting a genuine IT discussion rather than a deceptive attempt."
15898,1,False,Low,"This email appears to be a genuine communication between two individuals discussing technical terminology and retracting a fabricated name. There are no typical phishing indicators like urgent requests, suspicious links, or impersonation of a trusted entity."
6052,1,True,High,"This email exhibits multiple strong phishing indicators. The request to reset a zone number with a specific serial number (2002082901) is highly unusual and designed to trick the recipient into updating their DNS settings with malicious information. The use of technical jargon ('zonefile', 'secondaries', 'tertinaries'), coupled with an unsolicited email claiming a DNS server issue, is a classic phishing tactic.  The PGP signature, while seemingly legitimate, doesn't negate the suspicious content. The email's source (I.T. Carlow) is also unverifiable, increasing the risk. The urgency implied by the serial number reset request is a key manipulation tactic."
15148,1,False,Low,"The email exhibits several characteristics of a conversational email and contains a link to NASA's NEO website. While it contains some unusual phrasing and a seemingly random anecdote about a supposed impact, it lacks common phishing tactics like urgent requests, malicious links, or impersonation of a trusted entity. The link leads to a legitimate NASA resource, further reducing the risk."
12271,1,True,Medium,"The email uses a generic job posting format, mentions a specific university (Jawaharlal Nehru University) and professor (Anvita Abbi) to appear legitimate. The lack of a clear deadline and request to mail applications to an unspecified address raises suspicion. While not overtly malicious, it warrants caution and verification before responding."
4514,0,True,High,"This email exhibits multiple classic phishing indicators: nonsensical language, random inclusion of unrelated terms (Viagra, posture calamity, Lithuania), a bizarre and urgent promotional offer ($3.22), a deliberately misspelled email address (hnyman @ rotario . com), and overall disjointedness suggesting a fraudulent attempt to lure the recipient into a scam."
15060,1,True,High,"This email exhibits multiple strong phishing indicators. The sender address 'exmh-users-admin@spamassassin.taint.org' is highly suspicious and unrelated to legitimate system administration.  The email discusses a technical issue (exmh cutting and pasting) and attempts to gain the recipient's trust by mentioning updates and coworkers experiencing similar problems.  The claim of 'guess work' and 'bogus' is a common tactic used to mislead. The email includes a request for information ('Are you running Gnome 1.4?') which could be used to target specific users or gather data. The email is dated 2002, making it a very old email which further increases suspicion."
1747,0,True,High,"This email exhibits multiple classic phishing indicators: urgent and threatening language ('threatened with lawsuits, fines, imprisonment'), a suspicious offer ('Banned CD' with intrusive capabilities), a misleading URL (obfuscated and likely malicious), and claims of legal action from government entities (Uncle Sam, IRS). The tone is designed to create fear and pressure the recipient to click the link."
1603,1,False,Low,"This email appears to be a detailed academic discussion about linguistic analysis and doesn't contain any typical phishing indicators. It includes a sender email address, but the content itself doesn't request personal information, financial details, or attempt to trick the recipient into performing an action."
7038,1,True,High,"The email subject line 'calpine daily gas nomination - hidalgo daily gas nomination' combined with the filename extension '.doc' is highly suspicious. Calpine is a real company, but a phishing email would attempt to trick recipients into opening a malicious Word document, likely containing malware or a credential harvesting form."
11715,1,False,Low,"The email discusses LaTeX and font usage, a technical topic. While lengthy and somewhat rambling, it lacks typical phishing indicators like urgent calls to action, requests for personal information, or suspicious links. The sender's name, 'Rich Alderson,' is also plausible within the context of LaTeX discussions."
12367,1,ERROR,ERROR,Failed after max retries
6391,0,True,High,"Numerous red flags including a generic greeting, unsolicited offer of mortgage assistance, urgent language ('under 1 minute'), a suspicious domain name ('anyhgh.com'), a fake email address (v projecthoneypot@projecthoneypot.org) often used in phishing campaigns, and an attempt to bypass critical thinking with phrases like 'everyone is approved!' and 'no problem!' combined with an irrelevant quote."
16867,0,True,High,"This email contains numerous red flags indicative of phishing, including a nonsensical subject line, misspelled domain names ('pharmon siegetrain' instead of 'pharmon siegetrain'), random strings of characters, excessive use of special characters, and a generic greeting with an unusual closing. The claims of high discounts and a massive customer base are common tactics used to lure victims."
8573,1,True,High,"This email exhibits multiple classic phishing indicators: outdated reference to Enron (a company that collapsed), a request for donation confirmation with a custom letter, and a detailed payment confirmation mimicking a legitimate transaction. The inclusion of a URL (implied by the 'check the bottom of this email' instruction) is a major red flag."
5915,0,True,Medium,"The email uses urgent language ('save up to 80%'), offers unrealistic discounts, and includes a URL that doesn't match the stated domain ('marketingontarget.net' redirects to a different site).  The claim of 'free shipping' and 'full protection of your privacy' are common phishing tactics. While not overtly malicious, the combination of these factors elevates the risk."
10071,1,True,High,"This email contains multiple strong phishing indicators: unsolicited sexually suggestive content (referring to 'Japanese AV girls' and 'leaving their panties on one leg'), a jarring and irrelevant personal question ('Dare I ask...'), and a Yahoo! Groups sponsorship link with a potential free offer (a common tactic to lure recipients). The overall tone and content are highly unusual and designed to grab attention in a deceptive way. The inclusion of potentially offensive content further elevates the risk."
15756,0,True,High,"This email exhibits multiple strong phishing indicators: aggressive marketing language ('best prices', 'embarrassing doctor visits'), offers of medication at extremely low prices ($7.00/dose), unsolicited offers of prescription drugs, links to unfamiliar domains (194.44.46.21), and a suspicious URL shortening/obfuscated string ('vfyxeuedwacdjxriumtvrkybkfketsuq--DeathToSpamDeathToSpamDeathToSpam--'). The use of capitalized product names and urgent calls to action ('Click Here') further amplify the scam potential. The sf.net sponsorship and Jabber link are added distractions."
10377,1,True,High,"This email exhibits multiple strong phishing indicators: the use of a shortened and potentially manipulated URL (http://emertech.wharton.upenn.edu), the request for email addresses to extend invitations (a common tactic to capture credentials), referencing a specific company (Enron) that no longer exists, and a general sense of urgency coupled with a seemingly valuable event. The misspelling of 'Christie' further adds to the suspicious nature."
6970,1,True,High,"This email contains multiple red flags indicative of a phishing attempt. The unusual date format ('2/6/02'), random 'hourahead hour' values (5), nonsensical log messages, and mention of schedules strongly suggest a fraudulent attempt to trick the recipient into clicking a malicious link or providing information. The specific details and strange phrasing are inconsistent with legitimate scheduling communications."
8334,0,True,High,The subject line 'get your college degree online !' is a classic phishing tactic using urgency and a desirable offer to lure recipients into clicking a potentially malicious link. It lacks specific details about the institution and is overly generic.
14080,1,ERROR,ERROR,Failed after max retries
6211,0,True,High,"The email contains numerous red flags including a suspicious URL (a6s.fo.cheerfultune.com - clearly not a legitimate pharmacy domain), poor grammar and spelling, an overly enthusiastic sales pitch with vague claims ('save in our zone,' 'quicker alleviations'), and a bizarre, irrelevant excerpt from a novel, likely used to distract the recipient. The request for personal information or financial details is not explicit, but the overall structure and content strongly suggests a phishing attempt."
17062,0,True,High,"The email contains numerous typos and nonsensical phrases ('cial . is is supr vigra p supgra is here !'), urgent and sensational claims ('almost immediately', 'lasts much longerr'), random characters and a bizarre reference to a generic email address ('ch @ apst gen - e - ric vi - @ - gra'), all hallmarks of phishing attempts designed to lure victims into clicking malicious links or providing personal information."
4814,0,True,High,"This email exhibits multiple classic phishing indicators:  exaggerated promises of high returns ('breaking news', 'stock go crazy', 'projected speculative price'), a low initial stock price ($0.175) with inflated projections, pressure to 'watch out', a generic and overly enthusiastic tone, a link to a Yahoo Finance page (often used in phishing), and a disclaimer attempting to mitigate liability but ultimately adding to the deceptive feel.  The mention of a conflict of interest (owning shares) is a red flag. The complex and lengthy disclaimer is a common tactic to overwhelm the recipient and make the fraudulent intent less obvious. Finally, the fact that the newsletter was 'paid' adds to the suspicion."
2781,0,True,High,"This email exhibits multiple strong phishing indicators: unusual phrasing ('impotent condition', 'fullfilled'), nonsensical product names and quantities ('v ' i , o , x , x 25 m . g 30 pllls 72 . 50 v'), a suspicious URL (belate.yesmeds-now.net), a generic 'confirmation' message, a fake sender name and address (Gerald Moss, Constable Hangzhou Jiuyuan Gene Engineering Co., Ltd.), and a high level of typos and grammatical errors - all classic signs of a malicious attempt to deceive."
6536,1,True,High,"The email uses a shortened URL (http://www.newsisfree.com/click/-2,8418823,215/) which is a common tactic in phishing attacks to mask the destination link. The claim about Treasury admitting economic damage, coupled with the short URL, strongly suggests a malicious link designed to lead the user to a fraudulent website."
5829,1,True,High,"The email contains urgent language ('importance: high'), a request for immediate review of an attachment with potentially sensitive financial information (millions in allocations), and a vague reference to a project ('secret zhei project') alongside a company known for questionable practices (Enron). The disjointed, confused tone is also a red flag suggesting a possible impersonation and a deliberate attempt to induce a quick response without careful scrutiny."
16451,1,True,High,"This email exhibits multiple strong phishing indicators: urgent request for immediate action, fabricated disaster (earthquake in Dudley), highly specific and emotionally manipulative details (Donna-Marie Dutton's story), a request for sensitive financial information (credit card details) via email, and use of emotionally charged language combined with a charitable appeal. The inclusion of Argos and Iceland as donation points is also a common tactic."
7075,1,False,Low,"This email exhibits several characteristics that suggest it's *not* a phishing attempt. It contains headers identifying the sender and mailer (Roving Constant Contact), includes a sponsorship message from ThinkGeek, and references a Spamassassin discussion list. The mention of spam filtering and a request to create an X-Mailer rule points to legitimate email management practices, rather than a deceptive scheme. While the email describes Constant Contact’s mass marketing practices, this is simply a note about the sender's business, not a lure to trick the recipient."
15845,1,True,Medium,"The email requests software and provides contact information including a seemingly legitimate email address (@igd.fhg.de) associated with a well-known research institute (Fraunhofer).  The urgency to 'shareware' and the specific technical request are common phishing tactics. While the institute's name is included, the email lacks personalization and standard security protocols, raising suspicion."
4637,0,True,High,"This email exhibits multiple classic phishing indicators: generic greeting, urgent call to action ('save your money'), vague offer ('need in software for your PC?'), request to visit an unspecified website, and a generic sign-off ('best regards, Steve'). The lack of a legitimate sender and specific product details strongly suggests a malicious attempt to steal credentials or install malware."
7035,0,True,High,"The email uses urgency ('Now is the time...no advantage in waiting'), a generic greeting ('Dear Homeowner'), a deceptive offer ('IT IS FREE!'), and a shortened, unusual link (http://211.154.134.26/remove/remove.htm) which is a strong indicator of phishing. The use of testimonials also adds to the manipulative pressure."
17872,1,True,High,"This email exhibits multiple phishing indicators: urgency ('prompt attention'), fabricated sender (Enron Networks, which no longer exists), mismatched attachments (spreadsheet with highlighted columns), and a request to ignore other data. The use of a generic greeting 'hi daren' further increases suspicion. The email attempts to create a sense of urgency to pressure the recipient into action."
3815,1,True,High,"This email exhibits multiple strong phishing indicators: outdated date (April 24, 1995), a generic job offer from a recognizable company (Motorola), a suspicious email address (bliss@mot.com - likely a typo of motorola.com), a request for personal information (resume and cover letter), and an unusual combination of email and fax contact information. The language is also somewhat formal and urgent, a common tactic in phishing scams."
18467,0,True,High,"The email contains highly suggestive and sexually explicit language ('playful asian cutie', 'damn sexy cutie'), uses urgent and demanding language ('waiting for you', 'join the action', 'all inside'), and requests the recipient's email address without context – all classic indicators of phishing attempts designed to lure victims into scams."
