Email,Label,is_phishing_verdict,risk_level,explanation
584,1,False,Low,"The email is a lengthy, detailed discussion about a business transaction (HPL sale) involving multiple parties (Enron, AEP, HPE, etc.). It contains technical jargon related to finance and legal processes, and references specific individuals and projects. While it appears complex, it lacks any typical phishing indicators such as urgent requests for personal information, suspicious links, or unusual language designed to deceive the recipient. The content focuses on a legitimate business activity."
3062,0,True,High,"This email exhibits multiple red flags indicative of a phishing attempt. It uses overly enthusiastic and speculative language ('next hot pick!', 'speculative near term target price'), contains promotional hype rather than factual information, uses a generic 'investment newsletter' format, includes a suspicious email address ('no_morenewsletters2@yahoo.com'), and provides unrealistic investment targets. The language is designed to entice the reader to invest based on false promises, a classic phishing tactic."
1174,1,False,Low,"The email describes a technical observation regarding folder behavior in an email client. It lacks any suspicious links, urgent requests, or attempts to solicit personal information. The technical description itself is not inherently malicious."
9486,0,True,High,"The email contains several red flags indicative of phishing: misspelling of 'instance' as 'instance', a generic greeting, an urgent request to update account information, and a link to an unofficial HSBC domain (hsbcbankpic.com). These elements combined suggest a malicious attempt to steal credentials."
11559,0,True,High,"This email exhibits several classic phishing indicators, including an overly enthusiastic and unsubstantiated claim ('guaranteed to increase, lift and firm'), a promise of unrealistic results ('1 to 3 sizes within 30-60 days'), a generic and untrustworthy 'name you know and trust,' and a misleading claim of a 'double opt-in subscriber.' The urgent call to action with a clickbait URL is also a strong indicator of malicious intent. The language is sensationalized and designed to prey on insecurities."
5567,0,True,High,"The email contains overtly sexual content, uses excessive capitalization and exclamation points, directs to a highly suspicious and likely fake domain name ('uxm 5 . info . lediesnight . biz'), and employs deceptive language to lure the recipient into clicking the link. The URL itself is a strong indicator of malicious intent."
14831,1,False,Low,The email appears to be a discussion thread about religion and InfoSpace. It contains a verifiable link to a mailing list and doesn't exhibit any typical phishing characteristics such as requests for personal information or suspicious URLs. The mention of Verizon Wireless is contextually relevant to the discussion.
14358,1,False,Low,"The email describes a technical shader trick from a book, focusing on a specific programming technique. There are no suspicious links, urgent requests, or unusual language suggesting a phishing attempt. The URL provided is for a news website discussing the shader."
14795,0,True,High,"This email exhibits several classic phishing characteristics. It uses an overly enthusiastic and sensationalized tone, offers a 'too good to be true' deal on a software suite, contains numerous spelling and grammatical errors, includes a shortened URL, and makes claims about being on an 'opt-in list' while simultaneously attempting to aggressively promote a product. The inclusion of an IEAC approved list is a common tactic to appear legitimate. The urgency ('Limited Time Offer', 'get it while it's HOT') is a manipulation tactic often used in phishing scams."
1973,1,False,Low,"The email details a linguistics symposium and includes contact information for the organizing committee at a legitimate university (UMIST). It requests a registration fee and provides a clear point of contact. While the content is technical and lengthy, there are no immediately obvious red flags indicative of a phishing attempt."
11491,1,False,Low,"The email appears to be a casual personal update from someone traveling. It contains a valid email address (yahoo.com), requests for a birthday greeting, and includes a link to a Yahoo! Messenger phonecard service. While the email could be part of a wider scam, the content itself doesn't exhibit typical phishing characteristics like requests for sensitive information or suspicious links beyond the Yahoo! phonecard."
1234,0,True,High,"The email contains numerous red flags indicative of a phishing scam. The language is overly romantic and unprofessional, using phrases like 'lovely and lonely lady' and 'beautiful hero'. The URL is a random string of characters and domains, highly suspicious and likely leading to a malicious website designed to steal personal information or install malware. The lack of a legitimate sender name and the use of excessive exclamation marks further contribute to the fraudulent nature of the email."
5345,1,True,High,"The email uses a sense of urgency ('please follow up as soon as possible') and requests a phone interview with an individual, Darrin Presto, without providing context or verifiable information. The email lacks a clear sender and includes an unusual phone number, suggesting a potential scam."
4164,1,False,Low,"The email appears to be a legitimate invitation to a conference. It provides a link to a university website (reading.ac.uk) and includes contact information (Paul Kerswill). There are no suspicious elements, such as requests for personal information or unusual links, suggesting it's not a phishing attempt."
17560,0,True,High,"The email uses sensationalist language ('INTEREST RATES HAVE JUST BEEN CUT!!!', 'NOW is the perfect time'), creates a sense of urgency ('Don't wait'), and directs the recipient to a potentially malicious URL (all-savings.com). The offer of 'low rates' is a common tactic in phishing scams. The URL also contains 'refi/' which is a standard phishing tactic."
1223,0,True,High,"This email is a classic example of a spam email attempting to sell a wide range of USB accessories and peripherals. It contains numerous grammatical errors, excessive exclamation points, irrelevant contact information (including a non-standard email address and a phone number with a country code), and a generic, unverified website link. The overly long and chaotic content is a strong indicator of a spam or phishing attempt."
14666,1,False,Low,"The email appears to be a casual discussion between two individuals, likely Linux enthusiasts, referencing past conversations and offering a suggestion related to floppy drives. It contains informal language, a playful tone, and a verifiable signature block with standard contact details. There are no elements indicative of a phishing attempt, such as requests for personal information, suspicious links, or urgent calls to action."
1686,1,False,Low,"The email is a legitimate academic publication announcement. It contains detailed information about the book, including the authors, publishers, ISBN, and contact information. There are no suspicious elements or requests for personal information, indicating it is not a phishing attempt."
5036,1,True,High,"The email contains a nonsensical log message with unusual formatting and timestamps, indicative of a potential attempt to mimic legitimate system logs used in phishing attacks. The lack of context and the cryptic nature of the message strongly suggest malicious intent."
13839,1,True,High,"The email exhibits several red flags indicative of a phishing attempt. It uses urgent language ('urgent request', 'asap', 'tryng to close today'), contains unusual terminology ('equistar buyback ticket', 'sitara ticket', 'ena deal ticket'), and mentions specific companies (Enron, Equistar) in a way that could be used to impersonate a legitimate entity. The numerous forwardings and multiple CC'd recipients further suggest a potentially malicious distribution chain. The request for immediate action and the complex jargon are common tactics employed by phishing scams to pressure recipients into divulging information or clicking on malicious links (though no link is present, the urgency is a key indicator)."
18588,1,False,Low,"The email discusses a potential takeover of Sempra Energy by Centrica, citing a news article and analyst quotes. It appears to be a business news report and does not contain any phishing indicators such as requests for personal information, suspicious links, or unusual language."
17110,1,False,Low,"The email appears to be a business report discussing energy issues in British Columbia and related developments with the Bonneville Power Administration (BPA) and California ISO. It contains factual information, financial details, and mentions of companies and organizations, making it a legitimate business communication rather than a phishing attempt."
15062,0,True,High,"This email exhibits multiple classic phishing indicators, including an overly generous offer (free emails beyond a certain threshold), a high-pressure sales pitch with a limited-time discount, a suspicious phone number, and a request to provide contact information. The urgency and unrealistic promises are designed to lure the recipient into a scam."
9031,0,True,High,"This email exhibits numerous red flags indicative of a phishing attempt. It contains excessive and unsubstantiated claims about a new product, utilizes overly promotional language, includes irrelevant historical information (Motorola and Harris Corp connections), contains numerous grammatical errors and unusual capitalization, and employs a high-pressure tactic urging the recipient to 'watch this one trade.' The inclusion of forward-looking statements and warnings about investment risk, while present, are used as a deceptive tactic to appear legitimate. The final paragraph highlighting payment for distribution is a strong indicator of a fraudulent scheme."
10149,1,False,Low,"The email contains technical data related to natural gas deliveries and pricing, referencing specific companies and locations. While it's a dense technical document, it lacks typical phishing indicators such as urgent requests, suspicious links, or impersonation of trusted entities. The content appears to be a report, suggesting a legitimate business communication."
15763,1,True,High,"This email is a classic example of a spam message. It contains heavily stylized HTML code, references to outdated or irrelevant products (Lockergnome, TopStyle), and includes numerous links to suspicious domains. The content is promotional in nature and lacks any legitimate source or verifiable information. The use of unusual formatting and excessive links is a strong indicator of a phishing attempt or spam."
17296,0,True,High,"The email contains a suspicious link to an unrelated website offering a dubious product ('penis enlargement'). It uses nonsensical and distracting phrases ('absence of proof is not proof of absence', 'who will bell the cat') which are commonly used in phishing scams to divert attention from the obvious fraudulent intent. The URL is also likely a domain registrar, commonly used to host malicious websites."
11369,0,True,High,"The email exhibits numerous hallmarks of a phishing scam, including overly enthusiastic language promoting high returns on investment in oil and gas, unrealistic financial promises (millions per week), pressure to act quickly ('bargain for long'), and a suspicious link to an unofficial domain (.highereducation.com). The email uses manipulative language and jargon to create a sense of urgency and exploit investment-related anxieties."
300,1,False,Low,"The email appears to be a newsletter or update from a business news source (ReactionsNet) covering insurance and reinsurance conferences. While it contains several URLs, they all point to the ReactionsNet website, a legitimate source of industry information. There are no immediate indicators of phishing, such as requests for personal information or unusual language."
15421,1,True,High,"The email contains a link to a website (newsisfree.com) that is known for spreading sensationalized and often inaccurate news. The subject line, 'Sinn Fein president accused of setting up IRA cell to kill 'informers'', is designed to provoke a reaction and exploit potential biases. The URL is likely a shortened link used to mask the true destination, a common tactic in phishing attacks."
6789,1,False,Low,"The email is a discussion thread regarding software compatibility and package management within the RPM-List mailing list. It contains standard technical details, verifiable links to repositories, and a clear subject matter. There are no suspicious elements or requests for personal information, indicating it is a legitimate technical discussion."
4845,1,False,Low,"The email appears to be a discussion about spam filtering and the potential vulnerabilities of using 'Habeus' headers. It contains a PGP signature for verification, includes verifiable contact information, and does not request sensitive information. The mention of a mailing list and website sponsorship adds legitimacy."
6737,1,False,Low,This email is a legitimate discussion thread on the RPM-List mailing list. It contains a verifiable signature block with contact details and a link to the mailing list's website. There are no suspicious elements or requests for personal information.
6251,1,False,Low,"The email appears to be a legitimate professional communication related to energy trading and financial modeling. It contains a verifiable sender name and contact information, discusses research topics and publications, and lacks any typical phishing indicators such as urgent requests for personal information or suspicious links. The references to Enron Corp. are outdated, but do not inherently indicate a phishing attempt."
8417,1,False,Low,"The email discusses academic research on language acquisition, including details about a book and data files. It contains technical terminology and references to specific publications and prices, which is consistent with a legitimate scholarly communication. There are no unusual requests for information, suspicious links, or signs of fraudulent intent."
9138,0,True,High,"The email consists of a string of nonsensical words and phrases, likely generated by a random word generator or a spam bot. It attempts to lure the recipient into a scam by offering unrealistic financial opportunities with a phone number, a hallmark of phishing attempts."
1660,1,False,Low,"This email is a technical update regarding the SpamAssassin software. It contains a standard RCS diff output, details of changes to a configuration file, and includes a URL to SourceForge, which is a legitimate software repository. There are no obvious phishing indicators such as urgent requests for information or suspicious links."
1527,1,True,High,"The email contains a suspicious attachment named 'hplo 923.xls' with an outdated date (September 23, 2000). This is a classic phishing tactic to deliver malware through a potentially infected spreadsheet. The lack of context and the unusual filename are strong indicators of malicious intent."
16748,0,True,High,"The email consists entirely of nonsensical strings of characters and unrelated words, strongly suggesting a deliberate attempt to create confusion and potentially a phishing scam. The lack of any coherent message or legitimate link is a significant indicator of malicious intent."
11535,1,False,Low,"The email is a legitimate conference announcement. It contains standard information for academic events including dates, location, speakers, and contact information. There are no suspicious links, urgent requests for information, or unusual language indicating a phishing attempt. The URLs provided are for a university website and conference proceedings."
18261,1,False,Low,"This email is a legitimate academic job posting from the University of Alabama. It contains a standard format for academic job advertisements, including details about the position, qualifications, and contact information. There are no immediate red flags or deceptive elements indicative of a phishing attempt."
4007,0,True,High,"The email exhibits numerous red flags indicative of a phishing scam. It contains bizarre, irrelevant personal details about the sender’s life history, including fabricated events and an impossible birthdate. The language is overly enthusiastic and unprofessional, with numerous grammatical errors and nonsensical phrases ('cia ls', 'pil itra', 'lev ls'). Offers of 'spec off' and discounts on unspecified items are a common tactic. The overall presentation is chaotic and designed to confuse and potentially trick the recipient into clicking a malicious link (which is implied by the request for a visit to an 'online shop')."
4377,0,True,High,"The email uses urgent, sensational claims ('70% off', 'save you thousands') combined with suspicious URLs (four87.six86.com) and generic testimonials. The offer of drastically reduced rates for insurance and mortgages is a common tactic of phishing scams. The presence of a 'delete your address' link further raises suspicion, often used to harvest email addresses for spam campaigns."
9196,1,False,Low,"The email discusses a project and previous meetings with Enron, referencing an attached letter. It requests an updated presentation if progress has been made. There are no unusual requests for information or suspicious links, suggesting it is a legitimate business communication."
14254,1,False,Low,"This email appears to be a technical discussion within the Irish Linux Users' Group (ilug@linux.ie). It discusses backup strategies and network booting techniques, contains standard email formatting, and includes the expected signature block with list information. There are no suspicious elements or attempts to solicit personal information, thus it is safe."
15898,1,False,Low,"The email is a simple reply from one developer to another, discussing a technical term and admitting the name was fabricated. There are no suspicious links, urgent requests for information, or other hallmarks of phishing emails."
6052,1,False,Low,"This email appears to be a legitimate technical support request related to DNS server configuration. It contains a verifiable signature block with contact details, mentions a specific technical issue (corrupt serial number), and includes a link to a standard mailing list administrative URL. The PGP signature adds a layer of authenticity, suggesting a genuine communication from IT Carlow."
15148,1,False,Low,The email appears to be a discussion about a geological event and a related research topic. It contains contact information for the sender and includes a relevant URL to NASA's NEO database. There are no apparent red flags or attempts to deceive the recipient.
12271,1,False,Low,"The email advertises a job position at a university and provides contact information for the relevant department. It lacks any urgent requests, suspicious links, or unusual language, indicating it is a legitimate job posting."
4514,0,True,High,"The email contains nonsensical phrases, brand mentions of Viagra in an inappropriate context, and a random email address. This combination strongly suggests a phishing attempt designed to lure victims into clicking malicious links or providing personal information. The overall structure and content are highly irregular and indicative of fraudulent activity."
15060,1,False,Low,The email is a technical discussion about a software issue (exmh) and troubleshooting steps. It contains a verifiable mailing list signature and does not employ any suspicious techniques like requests for personal information or links to unknown domains. The mention of a potential drought is a tangential comment and doesn't indicate malicious intent.
1747,0,True,High,"This email exhibits multiple classic phishing indicators: outlandish claims (tracking down enemies, fake diplomas, building a new identity), threats of legal action and intimidation, a suspicious URL with encoded characters, and a sense of urgency. The language is emotionally charged and designed to manipulate the recipient into clicking the link."
1603,1,False,Low,"The email is a detailed academic discussion regarding linguistic distinctions and causal conjunctions. It contains no requests for personal information, suspicious links, or urgent calls to action, indicating it is a legitimate technical communication, albeit a highly complex one."
7038,1,False,Low,"The email subject line indicates a daily gas nomination document from Calpine. The filename 'calpine daily gas nomination - hidalgo daily gas nomination . doc' suggests a business communication related to energy trading, a common and legitimate activity. There are no unusual elements or requests for sensitive information present."
11715,1,False,Low,"The email discusses LaTeX and Macintosh implementations, referencing fonts and platforms. It lacks any urgent requests, suspicious links, or attempts to solicit personal information, indicating a legitimate technical discussion."
12367,1,True,High,"The email exhibits several strong indicators of phishing. It contains an outdated email address (enron.com), utilizes a lengthy and overly formal tone, requests significant amounts of detailed information regarding a complex business area (retail energy services), and includes a generic 'tiger team' reference. The request for a phone call with multiple individuals adds to the urgency and potential for manipulation. The email's content appears to be attempting to gather sensitive business intelligence for an unknown purpose, typical of phishing scams."
6391,0,True,High,"This email exhibits numerous red flags indicative of a phishing attempt. It uses a generic greeting, aggressively promotes a financial opportunity with unrealistic promises (loans available for $231/month, instant approval), directs the recipient to a suspicious URL (anyhgh.com), and employs manipulative language to create a sense of urgency. The inclusion of a fake quote attributed to Groucho Marx is a common tactic to appear legitimate. The use of 'projecthoneypot' as a sender address is highly suspicious and intended to mislead."
16867,0,True,High,"The email is riddled with misspellings, nonsensical phrases, and a bizarre combination of pharmaceutical terminology and seemingly random words. It uses excessive capitalization and exclamation marks, a common tactic in phishing emails designed to create a sense of urgency and confusion. The URL is likely malicious and the overall message lacks credibility."
8573,1,True,High,"This email exhibits several strong phishing indicators. It references a past event ('2000 isuzu msl 50 bike tour'), includes a donation confirmation with a seemingly legitimate name and email address ('john norden / jnorden @ enron.com'), and requests action (checking the bottom for a donation letter). The use of 'enron.com' is highly suspicious given Enron's bankruptcy history and the fact that the email is unsolicited. The combination of these elements strongly suggests a fraudulent attempt to obtain financial information or further compromise the recipient."
5915,0,False,Low,"The email promotes discounted printer cartridges and includes standard marketing language, a guarantee, and information about shipping and privacy. The URL provided, while a bit long, is a legitimate unsubscribe link and doesn't contain malicious redirects. It leverages a common marketing tactic, but doesn't exhibit classic phishing indicators like urgent requests for information or suspicious domain names."
10071,1,False,Low,"The email appears to be a Yahoo! Groups discussion thread. It contains irrelevant and potentially offensive content (references to 'AV girls'), a Yahoo! Groups advertisement, and instructions on how to unsubscribe from the group. While the content is unusual, it doesn't exhibit typical phishing characteristics such as requests for sensitive information or links to malicious websites. The risk level is low due to the presence of spam and irrelevant content, rather than malicious intent."
15756,0,True,High,"The email exhibits numerous red flags indicative of a phishing scam. It promotes unverified medications with overly low prices, uses sensationalized language ('embarrassing doctor visits,' 'burn more fat doing nothing'), includes suspicious URLs (1highereducation.com, 194.44.46.21), and contains a nonsensical string of characters ('vfyxeuedwacdjxriumtvrkybkfketsuq--DeathToSpamDeathToSpamDeathToSpam--') likely used to bypass spam filters. The offer of drugs through 'online consultation' is a common tactic to collect personal information. The URL for unsubscribing is also likely malicious."
10377,1,False,Medium,"The email appears to be a legitimate invitation to a conference event hosted by the Wharton School of the University of Pennsylvania. While it includes the word 'enron' which is a historically sensitive term, the content itself discusses a legitimate event, provides a URL to the event website, and includes contact information. The use of 'enron' might raise a flag, but without further malicious intent (e.g., a request for credentials), the risk level is assessed as medium."
6970,1,True,High,"The email consists of a series of nonsensical log messages with inconsistent formatting and dates. It lacks any recognizable sender information, legitimate context, or call to action, strongly indicative of a phishing attempt designed to mislead or cause confusion."
8334,0,True,High,"The email uses an overly enthusiastic and generic subject line ('get your college degree online!') which is a common tactic used by phishing scams. It lacks any specific details about the institution, degree programs, or contact information, raising significant suspicion."
14080,1,False,Low,"The email is a detailed discussion about citing email messages within academic writing. It includes multiple references to individuals, mailing lists, and online resources, all within a context of seeking information and sharing knowledge. There are no indicators of malicious intent, requests for personal information, or suspicious links. The content is entirely focused on a legitimate academic topic."
6211,0,True,High,"The email contains numerous grammatical errors, uses vague and overly enthusiastic language ('don ' t know how much you can sa . ve in our zone . it is big . . . ger'), offers potentially dangerous medical advice, and directs the user to a highly suspicious and obfuscated URL (a6s.fo.cheerfultune.com). The content is a classic phishing attempt designed to lure victims into clicking on a malicious link."
17062,0,True,High,"The email contains numerous misspellings and nonsensical phrases ('supr vigra', 'supgra', 'ch @ apst gen - e - ric vi - @ - gra'), suggesting a scam or malware attempt. The random characters and lack of context are strong indicators of phishing activity."
4814,0,True,High,"This email exhibits multiple hallmarks of a phishing attempt. It promotes a speculative stock (VCSC) with unrealistic price projections, uses overly enthusiastic and potentially misleading language ('breaking news,' 'go crazy,' 'revolutionizing'), contains numerous promotional and financial terms, and includes a link to a Yahoo Finance page that may be manipulated. The email also contains a disclaimer attempting to obfuscate potential conflicts of interest, further raising suspicion. The inclusion of a URL for unsubscribing, while seemingly helpful, is a common tactic to capture email addresses. The repeated use of phrases like 'forward looking statements' is a red flag."
2781,0,True,High,"The email contains extremely alarming and sexually explicit language, requests for medication, and includes a suspicious URL (belate.yesmeds-now.net) combined with a clearly fraudulent offer and unverifiable contact details (a Chinese company phone number). The grammar and spelling are extremely poor, further indicating a scam."
6536,1,True,High,"The email contains a link to a website (newsisfree.com) that is known for distributing fake news and clickbait articles. The subject matter, referencing a Treasury admission regarding economic growth, is designed to entice the recipient to click the link and potentially be exposed to misinformation or malware."
5829,1,True,High,"The email contains urgent requests for action regarding a large financial transaction related to Enron, referencing unrealistic figures and using a suspicious 'x 30352' contact detail. It leverages a high-profile company (Enron) known for fraudulent activities and attempts to pressure the recipient into immediate approval of a questionable financial arrangement. The use of 'importance: high' further adds to the sense of urgency and potential scam."
16451,1,True,High,"This email exhibits multiple red flags indicative of a phishing scam. It creates a false emergency (earthquake in Dudley), uses emotionally manipulative language, requests sensitive personal information (credit card details) via email, and includes suspicious URLs (hotmail.com, Yahoo! Groups). The offer of specific donations based on small amounts coupled with the request for credit card details is a classic phishing tactic."
7075,1,False,Low,"The email appears to be a discussion thread regarding spam filtering and email marketing practices. It includes technical details about email headers, mentions a legitimate email marketing company (Constant Contact), and contains a standard mailing list announcement. There are no obvious phishing indicators such as requests for personal information or suspicious links."
15845,1,False,Low,"The email appears to be a legitimate inquiry for software. It contains a verifiable signature block with contact details, a clear description of the desired software, and a reasonable request (shareware). There are no urgent demands or suspicious links."
4637,0,True,High,"This email exhibits multiple red flags typical of phishing attempts. It uses a vague offer ('OEM software'), lacks a specific product or company name, includes a generic greeting ('best regards'), and employs a URL that could lead to a malicious website. The lack of detail and potential for deceptive software offers are strong indicators of a phishing scam."
7035,0,True,High,"The email exhibits multiple red flags, including an unusual URL (211.154.134.26), an overly promotional and urgent tone ('falling interest rates', 'no advantage in waiting'), promises of significant savings ('thousands of dollars'), and a generic, slightly threatening closing ('You did all the shopping for me'). The URL is likely a shortened or obfuscated link designed to lead to a malicious website. The use of HTML formatting within the email body is also a common tactic used by phishing scams."
17872,1,False,Low,"The email appears to be a legitimate business communication requesting swing volumes data. It includes contact information for Enron Networks, LLC, and a professional tone. While the mention of Enron raises a slight concern due to the company's past, the email itself doesn't contain obvious phishing indicators like urgent requests for information or suspicious links."
3815,1,False,Low,"The email advertises a job opening at Motorola, including a valid contact email address and fax number. It contains standard job posting information and requests for a resume and cover letter. While slightly dated, there are no obvious phishing indicators such as requests for sensitive information or suspicious links."
18467,0,True,High,"The email utilizes sexually suggestive language ('playful asian cutie', 'sexy cutie') combined with an immediate, unsolicited invitation to 'join the action' and a demand for email removal. This is a classic tactic used in lure-based phishing attacks designed to trick victims into revealing information or clicking malicious links. The lack of context, overly enthusiastic tone, and request for email removal are strong indicators of a scam."
9623,1,False,Low,"The email appears to be a legitimate request for subscription renewals. It includes a professional greeting, clear instructions, and a contact person (Susan) with a name and position. There are no unusual links, urgent requests, or suspicious language, indicating a low risk of phishing."
7441,1,False,Low,"The email appears to be a legitimate inquiry regarding the mailing list's functionality and preference for newsgroups. It includes a standard signature block with contact information and a link to the mailing list's information page, showing no suspicious activity."
5147,1,False,Low,"This email is a technical discussion about DNS issues related to the .ie domain. It contains a verifiable signature block, references to specific technical details and projects (IEDR-FORUM, WhoisIreland.com), and appears to be a genuine exchange of information. There are no indicators of a phishing attempt."
15585,0,True,High,"This email is overwhelmingly indicative of a phishing scam. It utilizes aggressive and sexually explicit language, offers unrealistic 'world record' incentives, contains numerous spelling and grammatical errors, directs the recipient to a suspicious URL (zsazsa36 @ juno.com), and pressures the recipient with urgency and an age verification request. The overall tone and content are designed to lure victims into a fraudulent scheme."
3734,1,False,Low,"The email appears to be a scholarly discussion regarding the evolution of pronouns in English dialects. It contains technical language and references to linguistic studies and historical texts, suggesting a legitimate academic communication rather than a phishing attempt. There are no requests for personal information or suspicious links."
8889,1,False,Low,"The email is a lengthy discussion about poverty, wealth distribution, and related economic concepts. It contains links to a mailing list, but doesn't exhibit typical phishing characteristics like requests for personal information, urgent calls to action, or suspicious URLs. The content is focused on analysis and discussion rather than attempting to deceive the recipient."
17567,1,False,Low,"The email discusses a technical discussion about GPL and Microsoft software licenses within the context of the Irish Linux Users' Group mailing list. It contains standard email formatting, a verifiable signature block, and a link to the mailing list, showing no signs of phishing activity."
1468,1,False,Low,"The email discusses Linux distributions and their development. It contains a conversational tone and a reference to a Yahoo! link, but does not exhibit any typical phishing indicators such as urgent requests for information, suspicious URLs, or impersonation of a legitimate entity. The content focuses on technical discussion and is therefore deemed safe."
6774,1,False,Low,"This email is a lengthy discussion thread about the evolution of languages, primarily focused on loanwords from French to English. It contains numerous citations and references to academic papers and authors. While long and detailed, there are no indications of malicious intent, requests for personal information, or suspicious links. The content is educational and research-oriented."
664,1,False,Medium,"The email presents a complex and potentially sensitive financial and political analysis of the California energy crisis. While it lacks a clear call to action or immediate sense of urgency, the highly technical language, use of jargon, and discussion of significant financial figures raise a moderate risk of being misleading or used to disseminate misinformation. The source is unclear and lacks standard verification methods. The content is complex and could be used to deceive someone unfamiliar with the situation."
3583,0,True,High,"This email exhibits multiple phishing indicators: urgent sales pitches for unrealistic financial returns (pre-qualified degrees, signing bonuses), pressure to 'not wait until it's too late,' suspicious domain names ('1 highereducation.com'), requests for immediate action, and numerous grammatical errors and unusual phrasing. The email promotes investment opportunities with a high degree of risk and lacks credible sources beyond a news article, a common tactic of scams. The warning about potential bankruptcy further exacerbates the risk."
1240,1,False,Low,"The email appears to be a legitimate announcement for a linguistics conference. It includes a verifiable URL from a reputable university domain (ruhr-uni-bochum.de), references a recognized organization (German Linguistics Society), and uses standard language for such announcements. There are no unusual requests or suspicious elements."
17410,1,False,Low,"The email appears to be a legitimate inquiry requesting information about relevant discussion lists. It lacks urgent language, suspicious links, or requests for personal information. The sender's name and title provide context, and the content is focused on academic research, indicating a low risk of phishing."
7622,1,True,High,"The email contains a suspicious link to a non-official Enron domain (www.scicom.uwaterloo.ca), requests for potentially sensitive data (lease prices, maintenance costs, upgrading costs), and uses a generic, overly formal tone. The multiple forwardings and the unusual request for 'order of magnitude' figures also raise significant red flags."
13014,0,True,High,"This email exhibits multiple red flags, including overly enthusiastic investment advice, unrealistic profit claims ('unreal profits'), pressure to 'get in early', and a highly unusual disclaimer attempting to deflect liability while simultaneously promoting a questionable investment. The language is sensationalized, and the inclusion of 'emerging equity alert' and claims of a conflict of interest strongly suggest a fraudulent scheme. The mention of payment received from a third party raises additional suspicion."
15787,0,True,High,"This email exhibits multiple red flags, including misspelled words (viagrla, differennce, knnown, etfecfs, lenogr, azulmic), nonsensical phrases ('all people are a single nation', 'enough for man to know virtue alone is happiness below'), a suspicious URL (wowrx.biz) with a tracking parameter ('dcent'), and an offer for medications with potentially harmful side effects (colpohyperplasia) presented in a highly misleading and aggressive manner. The overall tone and content strongly suggest a phishing scam attempting to sell fraudulent products."
3444,0,True,High,"This email exhibits multiple red flags indicative of a malicious attempt to lure victims. It utilizes sexually explicit language, makes unrealistic claims of easy money, requests personal contact information, and contains numerous grammatical errors. The urgency and inappropriate content strongly suggest a fraudulent or deceptive scheme."
