Email,Label,is_phishing_verdict,risk_level,explanation
11800,1,False,Low,"The email appears to be a legitimate announcement from the University of Illinois Linguistics Department about an upcoming event. The language and tone are professional, and there is no suspicious behavior or red flags."
871,1,False,Low,"The email appears to be a legitimate company communication due to its formal tone and specific details about upcoming meetings and deadlines. The language used is professional and does not contain any obvious red flags or suspicious phrases. Additionally, the email includes attachments and references to internal processes, which suggests that it is an authentic message from someone within the organization."
13629,1,False,Low,The email does not contain any obvious phishing indicators such as suspicious links or attachments. The language and tone are professional and consistent with a legitimate work-related communication.
12885,1,False,Low,"The email appears to be a genuine job posting from an individual (Kevin) and does not contain any obvious phishing indicators. The language used is professional and the tone is consistent with a legitimate job posting. Additionally, the email includes a signature with contact information and references to real organizations (Irish Linux Users' Group), which further suggests that it is a genuine email."
4606,0,True,High,The email uses sensational and misleading language to grab attention. It also promises unrealistic benefits (getting free passwords and access to top sites) which is a common tactic used by phishing emails.
5208,0,True,High,"The email contains several red flags, including an overly aggressive sales pitch, a lack of personalization, and multiple calls to action. Additionally, the email asks for sensitive information such as credit card numbers and expiration dates, which is unusual for a legitimate marketing offer."
18122,1,True,High,"The email contains several red flags, including a generic subject line, an unusual number of equal signs (=), and a lack of personalization. Additionally, the email includes a long list of names and affiliations without any clear purpose or relevance to the conference."
4802,1,False,Low,"The email appears to be a genuine discussion about old computer hardware and Linux-related topics. The language used is informal and conversational, with no obvious attempts to deceive or manipulate the recipient."
12226,1,False,Low,The email does not contain any obvious phishing indicators such as suspicious links or attachments. The sender's email address appears to be legitimate and follows the standard format for a Boston College email address.
6838,1,False,Low,The email appears to be a genuine acknowledgement of an employee's hard work and dedication. The language used is professional and the tone is positive. There are no obvious red flags or suspicious elements that would indicate it's a phishing attempt.
960,0,True,High,"The email contains several red flags, including an urgent and sensationalized subject line, a promise of significant savings without specifying the exact prices or products, and a lack of personalization. Additionally, the email includes multiple calls to action (CTAs) with varying levels of urgency, which is unusual for a legitimate company. The presence of a 'DeathToSpam' signature at the end of the email also raises suspicions."
779,1,True,High,"The email contains several red flags, including an unusual sender's name (Christopher F Calger / pdx / ect), a long and suspicious subject line, and multiple recipients with unusual email addresses (@ect). Additionally, the email is over 15 years old, which is highly unlikely for a legitimate business communication."
8679,1,True,High,"The email contains several red flags, including an unusual sender address, a generic greeting, and a lack of personalization. The content is also suspicious, with multiple links and attachments that could potentially download malware or steal sensitive information."
8120,0,True,High,"The email contains several red flags, including the use of all caps and special characters in the subject line, a lack of personalization or specific details about the recipient's account, and an excessive number of links to potentially malicious websites. Additionally, the email is trying to sell prescription drugs without a legitimate medical consultation, which is illegal."
2322,1,False,Low,"The email subject is empty, which is not a typical characteristic of phishing emails."
6573,1,True,High,"The email contains several red flags, including a sense of urgency ('rapidly eluding us'), an attempt to create a false sense of familiarity and trust with the recipient (using first names), and a request for sensitive information (housing arrangements). Additionally, the email's structure and language are not typical of official company communications."
2660,1,False,Low,"The email appears to be a legitimate internal communication within Enron company. The language and tone are professional, and the content is consistent with typical business communications. There are no obvious red flags or suspicious elements that would indicate phishing."
4771,1,False,Low,"The email does not contain any obvious phishing indicators such as suspicious URLs, attachments, or urgent requests. The content appears to be a legitimate article about game design and storytelling."
11429,0,True,High,"The email contains a suspicious URL with an unusual domain name (jr-cds.de) and a parameter (?id=38686), which could be used to track user activity. Additionally, the email uses a generic greeting ('seid ihr auf der suche...') and lacks personalization, which is uncommon for legitimate CD sales offers."
14198,0,True,High,"The email contains several red flags, including an unsolicited offer of prescription drugs, a lack of personalization, and a suspicious URL. The sender's name is also unusual."
11417,0,True,High,"The email contains several red flags, including the use of urgent language ('please respond if interested ! ! !'), the promise of a large sum of money with no apparent connection to the sender or recipient, and the request for personal information (telephone and fax numbers). Additionally, the email is poorly written and contains grammatical errors, which is not typical of official communications from financial institutions. Finally, the email's tone is overly friendly and tries to establish a sense of trust with the recipient."
683,0,True,High,"The email contains several red flags, including a generic greeting and lack of personalization, an urgent tone to 'start from revamping' the business's logo and visual identity, and a suspicious link to 'see samples of our artwork, check our prices and hot offers.' Additionally, the email is trying to create a sense of urgency by stating that the recipient is 'just a click away from their future success.'"
5405,0,True,High,"The email contains several red flags, including an unusual greeting ('what 's up , doc ?'), a suspiciously low price point for OEM software, and a vague call to action ('create your own website now !'). Additionally, the email's subject line is not provided, which can make it difficult to determine the context of the message."
16278,1,False,Low,"The email does not contain any obvious phishing indicators such as suspicious links or attachments. The language and tone are casual and conversational, suggesting a genuine personal communication."
11397,0,True,High,"The email contains several red flags, including a generic greeting and no personalization, an urgent tone to 'get your piece of history now', the use of sensational language ('huge profit potential'), and a lack of transparency about the company or its representatives. Additionally, the URL provided is not a well-known financial institution's website, but rather a dynamically generated IP address."
18154,1,True,High,"The email contains several red flags that indicate a phishing attempt. The tone is aggressive and confrontational, with personal attacks on the recipient. The email also includes links to external websites, which could be malicious. Additionally, the email's subject line and content are designed to create a sense of urgency and panic, which is a common tactic used by phishers."
17369,1,True,High,The email contains a URL that is not commonly used for legitimate purposes and may be an attempt to trick the user into visiting a malicious website.
2153,1,False,Low,"The email appears to be a genuine communication from the Irish Linux Users' Group Social Events mailing list. The language and tone are informal but not suspicious, and there is no obvious attempt to trick or deceive the recipient."
